time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.0035,-0.010076981620921,-0.00080136184798484
0.02,-0.007,-0.025462940254342,-0.0020233793250113
0.03,-0.0105,-0.040762656469316,-0.0032366422533919
0.04,-0.014,-0.057288085428541,-0.0045451979247796
0.05,-0.0175,-0.080566453019734,-0.0063882465886954
0.06,-0.021,-0.1034894081387,-0.0082003972964779
0.07,-0.0245,-0.1237875410354,-0.0098010378794954
0.08,-0.028,-0.15633478358002,-0.012372482850286
0.09,-0.0315,-0.18453730809811,-0.014595080125499
0.1,-0.035,-0.21396518835386,-0.016911516211067
0.11,-0.0385,-0.25395952648197,-0.020063900543383
0.12,-0.042,-0.28812767582262,-0.022749046791816
0.13,-0.0455,-0.32721833252721,-0.025820966819818
0.14,-0.049,-0.37449355239785,-0.029538354489769
0.15,-0.0525,-0.41486882664694,-0.032702576436988
0.16,-0.056,-0.46407517422034,-0.036563203782971
0.17,-0.0595,-0.51817254941196,-0.0408064684072
0.18,-0.063,-0.5656141754579,-0.044515253792234
0.19,-0.0665,-0.6248767322205,-0.049156996033
0.2,-0.07,-0.68597386955078,-0.053937456092036
0.21,-0.0735,-0.7420287841414,-0.058310923856582
0.22,-0.077,-0.81982006619098,-0.064403195019783
0.23,-0.0805,-0.86883271184041,-0.068201540058532
0.24,-0.084,-0.93889608363762,-0.073664698022067
0.25,-0.0875,-1.0280940018011,-0.080639716492132
0.26,-0.091,-1.0840394304795,-0.084964915479524
0.27,-0.0945,-1.1637346449002,-0.091167638184847
0.28,-0.098,-1.2631522471983,-0.098927733244452
0.29,-0.1015,-1.3271684456697,-0.10386711288606
0.3,-0.105,-1.4135871436259,-0.11057482060408
0.31,-0.1085,-1.5226822559609,-0.11907325071549
0.32,-0.112,-1.5941419940254,-0.12457373728955
0.33,-0.1155,-1.6904672604022,-0.13203694595441
0.34,-0.119,-1.8086059870412,-0.1412203162006
0.35,-0.1225,-1.8867033499672,-0.14721382405078
0.36,-0.126,-1.993386910603,-0.15546419832791
0.37,-0.1295,-2.1189529547977,-0.16520216113399
0.38,-0.133,-2.2042645999927,-0.17173272376232
0.39,-0.1365,-2.3283576545437,-0.18132664341324
0.4,-0.14,-2.4795208172856,-0.19305263554648
0.41,-0.1435,-2.5903511556862,-0.20156515426716
0.42,-0.147,-2.6753245057114,-0.20801098798822
0.43,-0.1505,-2.7484539359394,-0.21350031182161
0.44,-0.154,-2.8667267345258,-0.22256091601873
0.45,-0.1575,-3.0555331138749,-0.23721072274908
0.46,-0.161,-3.2235592500996,-0.25018976427309
