time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.0015,-0.002824459452785,-0.00022471389948585
0.02,-0.003,-0.010944582676648,-0.0008705153967602
0.03,-0.0045,-0.016956641825769,-0.0013482426709705
0.04,-0.006,-0.027598188061547,-0.00219379845348
0.05,-0.0075,-0.033667672255232,-0.0026752102672961
0.06,-0.009,-0.040530458690123,-0.0032193746934344
0.07,-0.0105,-0.053154750450858,-0.0042213569044419
0.08,-0.012,-0.060560953318425,-0.0048077759351434
0.09,-0.0135,-0.070094552660464,-0.0055629740622476
0.1,-0.015,-0.084938644320776,-0.0067400159654162
0.11,-0.0165,-0.093947773224046,-0.0074523437264313
0.12,-0.018,-0.10026795065202,-0.0079501986633725
0.13,-0.0195,-0.1181902009029,-0.0093705399576895
0.14,-0.021,-0.13171889295191,-0.01044067483407
0.15,-0.0225,-0.14027716586785,-0.011114749219584
0.16,-0.024,-0.15318318621524,-0.012134092798464
0.17,-0.0255,-0.17263487444254,-0.013673550732977
0.18,-0.027,-0.185162030107,-0.014661405018086
0.19,-0.0285,-0.19379361905448,-0.015338497516245
0.2,-0.03,-0.21743344995019,-0.017209134787493
0.21,-0.0315,-0.23514736864811,-0.018607399171475
0.22,-0.033,-0.24652127418361,-0.019500395373821
0.23,-0.0345,-0.26384455223164,-0.020865846399734
0.24,-0.036,-0.28792455407835,-0.022768172336519
0.25,-0.0375,-0.30395461487014,-0.024029105567319
0.26,-0.039,-0.315647398149,-0.024943819100183
0.27,-0.0405,-0.3449390451853,-0.027258228933073
0.28,-0.042,-0.36658612934531,-0.028963274608698
0.29,-0.0435,-0.38081639526926,-0.030077071737168
0.3,-0.045,-0.40328960850831,-0.031845621380197
0.31,-0.0465,-0.43200355131484,-0.034109894322656
0.32,-0.048,-0.45121097543745,-0.035616685787631
0.33,-0.0495,-0.46694627480571,-0.036845798976602
0.34,-0.051,-0.50120412568468,-0.039548045286949
0.35,-0.0525,-0.52671237045981,-0.04155269109431
0.36,-0.054,-0.54390348132778,-0.042894183640465
0.37,-0.0555,-0.57263396874463,-0.045152662549191
0.38,-0.057,-0.60541656614914,-0.04773260099939
0.39,-0.0585,-0.62746466628954,-0.049457014364754
0.4,-0.06,-0.64865089735462,-0.051111124974125
0.41,-0.0615,-0.68742847744755,-0.054164273755973
0.42,-0.063,-0.71600702730189,-0.056404324529868
0.43,-0.0645,-0.73585284880544,-0.057947741486806
0.44,-0.066,-0.77260303045589,-0.060835000927914
0.45,-0.0675,-0.80893291982329,-0.063687617898389
0.46,-0.069,-0.83344086674842,-0.065597999062449
0.47,-0.0705,-0.86301908524633,-0.067909865767055
0.48,-0.072,-0.91012868785042,-0.071615807629279
0.49,-0.0735,-0.94780858493094,-0.07456934208352
0.5,-0.075,-0.97451588311061,-0.076647676153093
0.51,-0.0765,-0.9961257574796,-0.078317928380512
0.52,-0.078,-1.0141337286704,-0.079698875912224
0.53,-0.0795,-1.0497510072144,-0.082480992767457
0.54,-0.081,-1.1081632416015,-0.087077914918129
0.55,-0.0825,-1.1594779356976,-0.091107552439465
0.56,-0.084,-1.1985435792508,-0.094160049972095
0.57,-0.0855,-1.2268488825021,-0.096353649128062
0.58,-0.087,-1.2500513896014,-0.098138045861422
0.59,-0.0885,-1.2699116484512,-0.099653455732539
0.6,-0.09,-1.3246846734643,-0.10394855689017
0.61,-0.0915,-1.3874370963558,-0.1088781450362
0.62,-0.093,-1.4419826539893,-0.11315161145673
0.63,-0.0945,-1.4814173941952,-0.11622014946915
0.64,-0.096,-1.5120729074185,-0.11858686412267
0.65,-0.0975,-1.5377648813434,-0.1205550740921
0.66,-0.099,-1.5599579508284,-0.12224118932731
0.67,-0.1005,-1.6282653034505,-0.1275997108293
0.68,-0.102,-1.6952972199143,-0.13285478172879
0.69,-0.1035,-1.7528795109273,-0.13735466246953
0.7,-0.105,-1.7926251327354,-0.14043296546679
0.71,-0.1065,-1.8252597625787,-0.14294178831756
0.72,-0.108,-1.8528184574321,-0.14504275107161
0.73,-0.1095,-1.886180052536,-0.14760269899774
0.74,-0.111,-1.9643153193013,-0.15372836488757
0.75,-0.1125,-2.0346648775793,-0.15923099201681
0.76,-0.114,-2.0931621157599,-0.16378687699192
0.77,-0.1155,-2.1345015464866,-0.16697455370444
0.78,-0.117,-2.1689047892772,-0.16960629810554
0.79,-0.1185,-2.1986035950818,-0.17185955988968
0.8,-0.12,-2.250457520282,-0.17587485344919
0.81,-0.1215,-2.3325806450549,-0.18229977069013
0.82,-0.123,-2.4047138177201,-0.1879264030906
0.83,-0.1245,-2.4626194986172,-0.19241747494523
0.84,-0.126,-2.5061546217547,-0.19576150968179
0.85,-0.1275,-2.5431820219709,-0.19858344275766
0.86,-0.129,-2.5748848844272,-0.20097688673478
0.87,-0.1305,-2.6526430502353,-0.20703531945377
0.88,-0.132,-2.7444502517463,-0.21421059213413
0.89,-0.1335,-2.8283512210318,-0.22075292476087
0.9,-0.135,-2.900187342136,-0.22633106370444
0.91,-0.1365,-2.9582795290083,-0.23081131463713
0.92,-0.138,-3.0056432948522,-0.23443367123339
0.93,-0.1395,-3.0470730083627,-0.23757935403153
0.94,-0.141,-3.0836795308496,-0.24033657474779
0.95,-0.1425,-3.1162189320746,-0.24276508128914
0.96,-0.144,-3.1464780043392,-0.24500810940438
0.97,-0.1455,-3.1748259158516,-0.24709544139792
0.98,-0.147,-3.2148641443124,-0.25011218244036
0.99,-0.1485,-3.3330230601028,-0.25935780828823
1,-0.15,-3.4455897575874,-0.26815389224858
1.01,-0.147,-3.0344329149929,-0.23614881960855
