4.704716205596923828e+00 3.292743444442749023e+00 3.103318214416503906e+00 2.465397357940673828e+00 2.758893966674804688e+00 4.161290645599365234e+00 2.936571121215820312e+00 2.435730695724487305e+00 4.269570350646972656e+00 4.435442447662353516e+00 2.482147216796875000e+00 4.108623027801513672e+00 3.850822210311889648e+00 3.029796838760375977e+00 2.735080003738403320e+00 4.353747367858886719e+00 3.886831045150756836e+00 2.371540069580078125e+00 4.437807559967041016e+00 2.264111995697021484e+00 3.453279018402099609e+00 4.316143035888671875e+00 2.468594789505004883e+00 4.613378047943115234e+00 4.358772277832031250e+00
4.382322788238525391e+00 3.058188915252685547e+00 2.825092315673828125e+00 2.177335500717163086e+00 2.397520065307617188e+00 3.870192766189575195e+00 2.613031387329101562e+00 2.156854391098022461e+00 4.019537448883056641e+00 4.165844440460205078e+00 2.201997756958007812e+00 3.799743175506591797e+00 3.515382051467895508e+00 2.824965000152587891e+00 2.384706974029541016e+00 4.111537456512451172e+00 3.655797958374023438e+00 2.100393772125244141e+00 4.141084671020507812e+00 2.032840490341186523e+00 3.247041225433349609e+00 4.005512237548828125e+00 2.186370611190795898e+00 4.320429325103759766e+00 4.045829772949218750e+00
4.589239597320556641e+00 3.111025571823120117e+00 2.831575870513916016e+00 2.196061611175537109e+00 2.384948492050170898e+00 4.019551753997802734e+00 2.628428459167480469e+00 2.144847393035888672e+00 4.190013408660888672e+00 4.362538814544677734e+00 2.225438117980957031e+00 3.934160232543945312e+00 3.592539787292480469e+00 2.848789691925048828e+00 2.353170633316040039e+00 4.283025264739990234e+00 3.792412757873535156e+00 2.139435529708862305e+00 4.298200130462646484e+00 2.100380182266235352e+00 3.326652526855468750e+00 4.158936023712158203e+00 2.209136009216308594e+00 4.534699440002441406e+00 4.194880008697509766e+00
4.651685714721679688e+00 3.213534832000732422e+00 3.049590826034545898e+00 2.255101203918457031e+00 2.632268428802490234e+00 4.222805500030517578e+00 2.791956186294555664e+00 2.259925365447998047e+00 4.354341983795166016e+00 4.478387832641601562e+00 2.276582002639770508e+00 4.159692287445068359e+00 3.905870437622070312e+00 2.943747758865356445e+00 2.628348588943481445e+00 4.470218181610107422e+00 3.913047790527343750e+00 2.201107263565063477e+00 4.586479187011718750e+00 2.059010505676269531e+00 3.378460168838500977e+00 4.387941360473632812e+00 2.256848573684692383e+00 4.620792865753173828e+00 4.481626510620117188e+00
4.279899120330810547e+00 3.071099758148193359e+00 2.815973043441772461e+00 2.253207921981811523e+00 2.356831789016723633e+00 3.800887107849121094e+00 2.622332572937011719e+00 2.210834980010986328e+00 3.947104692459106445e+00 4.079695224761962891e+00 2.284406661987304688e+00 3.737394094467163086e+00 3.463990449905395508e+00 2.894281625747680664e+00 2.342372179031372070e+00 4.021606445312500000e+00 3.633299827575683594e+00 2.231235742568969727e+00 4.021043777465820312e+00 2.191308736801147461e+00 3.265680313110351562e+00 3.918621063232421875e+00 2.267970561981201172e+00 4.212366104125976562e+00 3.942846536636352539e+00
4.130759239196777344e+00 3.075689792633056641e+00 2.871004343032836914e+00 2.222670078277587891e+00 2.386963129043579102e+00 3.753592729568481445e+00 2.670796394348144531e+00 2.145045518875122070e+00 3.917298793792724609e+00 4.027626037597656250e+00 2.259416818618774414e+00 3.679218530654907227e+00 3.422504186630249023e+00 2.896830320358276367e+00 2.368512630462646484e+00 4.006764888763427734e+00 3.607688903808593750e+00 2.084122180938720703e+00 3.990340471267700195e+00 2.019375562667846680e+00 3.232845067977905273e+00 3.850414037704467773e+00 2.241825342178344727e+00 4.136415481567382812e+00 3.895788908004760742e+00
4.642117500305175781e+00 3.198619604110717773e+00 3.041859149932861328e+00 2.363077640533447266e+00 2.623086690902709961e+00 4.122470855712890625e+00 2.799858093261718750e+00 2.355257987976074219e+00 4.259243011474609375e+00 4.413257598876953125e+00 2.387245655059814453e+00 4.056839466094970703e+00 3.785538911819458008e+00 2.955943346023559570e+00 2.628026962280273438e+00 4.361789703369140625e+00 3.847283601760864258e+00 2.293411016464233398e+00 4.436524391174316406e+00 2.169560670852661133e+00 3.372384309768676758e+00 4.278573036193847656e+00 2.368880987167358398e+00 4.579902172088623047e+00 4.339502811431884766e+00
4.467547893524169922e+00 3.129561901092529297e+00 2.954389095306396484e+00 2.369106292724609375e+00 2.518701314926147461e+00 3.989088058471679688e+00 2.736703395843505859e+00 2.347789525985717773e+00 4.101694107055664062e+00 4.246256351470947266e+00 2.391721725463867188e+00 3.921805143356323242e+00 3.644113302230834961e+00 2.921221256256103516e+00 2.529916286468505859e+00 4.186560153961181641e+00 3.723901033401489258e+00 2.300370931625366211e+00 4.283166885375976562e+00 2.227813959121704102e+00 3.292631626129150391e+00 4.133198738098144531e+00 2.376735687255859375e+00 4.403158664703369141e+00 4.192452907562255859e+00
4.288053512573242188e+00 3.150023460388183594e+00 3.014291048049926758e+00 2.324703931808471680e+00 2.686243772506713867e+00 3.907651901245117188e+00 2.820761442184448242e+00 2.327014207839965820e+00 3.973201274871826172e+00 4.087715625762939453e+00 2.343060970306396484e+00 3.869236946105957031e+00 3.680592060089111328e+00 2.919688940048217773e+00 2.678471326828002930e+00 4.047315120697021484e+00 3.653341531753540039e+00 2.217786788940429688e+00 4.159589290618896484e+00 2.045321941375732422e+00 3.277515888214111328e+00 4.043542385101318359e+00 2.326672315597534180e+00 4.213785171508789062e+00 4.099691390991210938e+00
4.087109088897705078e+00 3.021395444869995117e+00 2.859820842742919922e+00 2.264118194580078125e+00 2.430958747863769531e+00 3.722369670867919922e+00 2.641429424285888672e+00 2.234886169433593750e+00 3.869692325592041016e+00 3.970955133438110352e+00 2.287925481796264648e+00 3.658175945281982422e+00 3.430819272994995117e+00 2.841926097869873047e+00 2.435867786407470703e+00 3.960030555725097656e+00 3.560692548751831055e+00 2.187238693237304688e+00 3.965295553207397461e+00 2.096428394317626953e+00 3.174242258071899414e+00 3.827347040176391602e+00 2.271736383438110352e+00 4.079403400421142578e+00 3.877623796463012695e+00
