time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.0044293939225366,-0.00035236259352868
0.02,-0.00452,-0.016228915934952,-0.0012905082141731
0.03,-0.00678,-0.024440477323347,-0.0019423411456191
0.04,-0.00904,-0.041805560523282,-0.0033212408758723
0.05,-0.0113,-0.053028761347202,-0.0042104128021904
0.06,-0.01356,-0.075274791654284,-0.0059749215005939
0.07,-0.01582,-0.090355978703829,-0.0071680727924249
0.08,-0.01808,-0.11065422129138,-0.0087746635884436
0.09,-0.02034,-0.13349574257357,-0.010581692516287
0.1,-0.0226,-0.15085736774185,-0.011951258385785
0.11,-0.02486,-0.18222356009146,-0.014432575285828
0.12,-0.02712,-0.2041774179076,-0.016163381050558
0.13,-0.02938,-0.23430750138448,-0.018542182432969
0.14,-0.03164,-0.26464258241891,-0.020934948348452
0.15,-0.0339,-0.29138013604657,-0.023039299613032
0.16,-0.03616,-0.33105184482948,-0.026169485196299
0.17,-0.03842,-0.36003166673144,-0.028446911095702
0.18,-0.04068,-0.40139365135208,-0.031705942209779
0.19,-0.04294,-0.43869749842962,-0.034639418566801
0.2,-0.0452,-0.47587455289601,-0.037559653499765
0.21,-0.04746,-0.52318655605299,-0.04128246736453
0.22,-0.04972,-0.55910928982536,-0.044096462396338
0.23,-0.05198,-0.61267274360023,-0.048309390217068
0.24,-0.05424,-0.6563009947319,-0.051728943506894
0.25,-0.0565,-0.70547982047965,-0.055585715447177
0.26,-0.05876,-0.75941866276281,-0.05981720180892
0.27,-0.06102,-0.80377828878715,-0.063283057255735
0.28,-0.06328,-0.86861075788304,-0.068372152449938
0.29,-0.06554,-0.91853734153679,-0.072272110468364
0.3,-0.0678,-0.98095452234191,-0.077160177968704
0.31,-0.07006,-1.0408093399175,-0.081840245989259
0.32,-0.07232,-1.0984817794232,-0.086341733510218
0.33,-0.07458,-1.1690145605974,-0.091860810746122
0.34,-0.07684,-1.2256767096352,-0.096272234202485
0.35,-0.0791,-1.3094632739593,-0.10283396218281
0.36,-0.08136,-1.380656624757,-0.10838955616015
0.37,-0.08362,-1.4400571843268,-0.11300185908949
0.38,-0.08588,-1.4926722634073,-0.1170683588608
0.39,-0.08814,-1.5805244427647,-0.12393093227406
0.4,-0.0904,-1.6762608761511,-0.13141409107149
0.41,-0.09266,-1.7529204265144,-0.13737524408148
0.42,-0.09492,-1.8185623015814,-0.14245380992735
