disp_y,id,x,y,z
-0.13205983009203,261,0,-0.125,0
-0.11050999066754,247,0,-0.2,0
-0.063570047550493,196,0,-0.4,0
-0.032406041386473,157,0,-0.6,0
-0.014197013212889,46,0,-0.8,0
-0.0047304071776574,44,0,-1,0
-0.00062217986584531,42,0,-1.2,0
5.0340015428713e-05,40,0,-1.4,0
8.673264023315e-05,38,0,-1.6,0
4.8403327664364e-05,35,0,-1.8,0
0,34,0,-2,0
-0.11743874930943,252,0,-0.175,0
-0.074111706006459,197,0,-0.35,0
-0.12457005267002,254,0,-0.15,0
-0.16167138379449,269,0,0,0
-0.1393979260196,258,0,-0.1,0
-0.045912053534976,158,0,-0.5,0
-0.14679363157763,287,0,-0.075,0
-0.097885960939433,207,0,-0.25,0
-0.15958403640707,272,0,-0.025,0
-0.0854793276636,200,0,-0.3,0
-0.15390155153623,277,0,-0.05,0
-0.1444129497238,288,0.025,-0.075,0
-0.15992585874507,270,0.025,0,0
-0.15658661232523,271,0.025,-0.025,0
-0.15089717182598,276,0.025,-0.05,0
-0.1374870014109,259,0.025,-0.1,0
-0.10305638475755,249,0.025,-0.225,0
-0.12334606899795,255,0.025,-0.15,0
-0.11629543760618,253,0.025,-0.175,0
-0.10965568028414,248,0.025,-0.2,0
-0.13037217067917,260,0.025,-0.125,0
-0.062295809704153,199,0.05,-0.4,0
-0.072134845222239,198,0.05,-0.35,0
-0.053128179385046,224,0.05,-0.45,0
-0.083374292163845,201,0.05,-0.3,0
-0.14522414243195,275,0.05,-0.05,0
-0.15011444361005,274,0.05,-0.025,0
-0.15372918285732,273,0.05,0,0
-0.13950315923917,286,0.05,-0.075,0
-0.095143508779653,205,0.05,-0.25,0
-0.13329884934166,262,0.05,-0.1,0
-0.12689217033306,263,0.05,-0.125,0
-0.1138508082334,257,0.05,-0.175,0
-0.10091744754268,243,0.05,-0.225,0
-0.1203227615706,256,0.05,-0.15,0
-0.10720994272597,246,0.05,-0.2,0
-0.14159468475218,280,0.075,-0.025,0
-0.12742245037247,266,0.075,-0.1,0
-0.14517577892008,281,0.075,0,0
-0.13757692356722,283,0.075,-0.05,0
-0.13274841841678,284,0.075,-0.075,0
-0.097782751371746,244,0.075,-0.225,0
-0.12167884522483,265,0.075,-0.125,0
-0.11584352736127,267,0.075,-0.15,0
-0.10981814376928,268,0.075,-0.175,0
-0.10385613426605,245,0.075,-0.2,0
-0.058559420537295,204,0.1,-0.4,0
-0.068215374458171,203,0.1,-0.35,0
-0.050081956622248,223,0.1,-0.45,0
-0.12502308168647,285,0.1,-0.075,0
-0.13606905461262,278,0.1,0,0
-0.13271369728776,279,0.1,-0.025,0
-0.078013045058828,202,0.1,-0.3,0
-0.12915549592152,282,0.1,-0.05,0
-0.020351307214887,168,0.1,-0.7,0
-0.043142190962423,159,0.1,-0.5,0
-0.12039796364516,264,0.1,-0.1,0
-0.088673116939788,206,0.1,-0.25,0
-0.11542388485083,250,0.1,-0.125,0
-0.030409672261438,160,0.1,-0.6,0
-0.11008924691907,242,0.1,-0.15,0
-0.10482160365146,239,0.1,-0.175,0
-0.099485789451075,211,0.1,-0.2,0
-0.12392068187973,301,0.125,-0.025,0
-0.12709759443533,300,0.125,0,0
-0.12063101050038,299,0.125,-0.05,0
-0.11689303851366,297,0.125,-0.075,0
-0.098845348648996,240,0.125,-0.175,0
-0.11277964864702,298,0.125,-0.1,0
-0.10834890227863,251,0.125,-0.125,0
-0.10376871329809,241,0.125,-0.15,0
-0.053714039914217,225,0.15,-0.4,0
-0.061696666590567,227,0.15,-0.35,0
-0.045952349172123,226,0.15,-0.45,0
-0.11213390420609,292,0.15,-0.05,0
-0.11518206916015,293,0.15,-0.025,0
-0.11828099081843,294,0.15,0,0
-0.10485648580679,238,0.15,-0.1,0
-0.10113709178599,235,0.15,-0.125,0
-0.10856176705634,296,0.15,-0.075,0
-0.079241602389466,208,0.15,-0.25,0
-0.070422029199184,210,0.15,-0.3,0
-0.088415913320129,209,0.15,-0.2,0
-0.097051178158406,212,0.15,-0.15,0
-0.10338050467552,291,0.175,-0.05,0
-0.10666092350849,289,0.175,-0.025,0
-0.10959272542824,290,0.175,0,0
-0.097088277920964,237,0.175,-0.1,0
-0.093570719187171,236,0.175,-0.125,0
-0.10021394949855,295,0.175,-0.075,0
-0.0034315152471157,45,0.2,-1,0
2.3452405943215e-05,36,0.2,-1.8,0
0,37,0.2,-2,0
2.4200273951941e-05,39,0.2,-1.6,0
-0.00049097146360202,43,0.2,-1.2,0
-0.011097123012943,47,0.2,-0.8,0
-0.047495676190276,172,0.2,-0.4,0
-0.054051552165013,194,0.2,-0.35,0
-0.016404012592876,167,0.2,-0.7,0
-0.035265621790079,162,0.2,-0.5,0
-0.09265539850786,233,0.2,-0.075,0
-0.060922842653967,188,0.2,-0.3,0
-0.095268338247094,232,0.2,-0.05,0
-0.097794282787477,231,0.2,-0.025,0
-0.10105565515405,230,0.2,0,0
-0.089403097554638,215,0.2,-0.1,0
-0.068456522098363,189,0.2,-0.25,0
-0.082723648377043,213,0.2,-0.15,0
-0.075642067019162,193,0.2,-0.2,0
-0.024519060149044,161,0.2,-0.6,0
-6.2982066775928e-05,41,0.2,-1.4,0
-0.090398140200378,229,0.225,-0.025,0
-0.087709935659914,228,0.225,-0.05,0
-0.084384655221864,234,0.225,-0.075,0
-0.045230152413987,195,0.25,-0.35,0
-0.051104806256676,191,0.25,-0.3,0
-0.062517269101985,192,0.25,-0.2,0
-0.084442666402836,220,0.25,0,0
-0.078771470064214,219,0.25,-0.05,0
-0.073697842811365,216,0.25,-0.1,0
-0.056666276222737,190,0.25,-0.25,0
-0.068195785461709,214,0.25,-0.15,0
-0.032652900753189,163,0.3,-0.4,0
-0.018092472107067,169,0.3,-0.6,0
