disp_y,id,x,y,z
-0.16186750735224,551,0,0,0
-0.13107070898749,558,0,-0.0625,3.8270212473355e-18
-0.12382584887955,553,0,-0.125,7.654042494671e-18
-0.094111271038229,1109,0,-0.25,1.5308084989342e-17
-0.10125180628436,1111,0,-0.1875,1.1481063742006e-17
-0.0011655978954146,1849,0,-1.125,5.3578297462697e-17
0,2249,0,-2,1.0715659492539e-16
-0.0026603869658124,1851,0,-0.6875,2.6789148731348e-17
0.0012647435147563,2251,0,-1.5625,8.0367446194045e-17
-0.097949117014202,1118,0.03125,-0.1875,0.054126587736527
-0.0010932385885875,1855,0.03125,-1.125,0.054126587736527
-0.11956178645135,562,0.03125,-0.125,0.054126587736527
0.0012533251483389,2258,0.03125,-1.5625,0.054126587736527
-0.12512256046525,566,0.03125,-0.0625,0.054126587736527
-0.14798625415557,557,0.03125,3.3142976210153e-18,0.054126587736527
-0.091572543617775,1115,0.03125,-0.25,0.054126587736527
-0.0023541507372513,1858,0.03125,-0.6875,0.054126587736527
0,2255,0.03125,-2,0.054126587736528
-0.14398924167044,555,0.0625,0,0
0,2253,0.0625,-2,1.0715659492539e-16
-0.097549034727028,1116,0.0625,-0.1875,1.1481063742006e-17
-0.0023380737050897,1856,0.0625,-0.6875,3.0616169978684e-17
-0.091163344636102,1113,0.0625,-0.25,1.5308084989342e-17
0.001252881265537,2256,0.0625,-1.5625,8.0367446194045e-17
-0.11859150285522,560,0.0625,-0.125,7.654042494671e-18
-0.12366121462206,564,0.0625,-0.0625,3.8270212473355e-18
-0.0010500194873502,1853,0.0625,-1.125,5.3578297462697e-17
0,2250,0.0625,-2,0.10825317547305
-0.00098393772333312,1850,0.0625,-1.125,0.10825317547305
-0.090080421795451,1112,0.0625,-0.1875,0.10825317547305
-0.085005417078514,1110,0.0625,-0.25,0.10825317547305
-0.1081452082894,554,0.0625,-0.125,0.10825317547305
-0.13338368041764,552,0.0625,6.6285952420307e-18,0.10825317547305
-0.11207457058377,559,0.0625,-0.0625,0.10825317547305
-0.0015508573692914,1852,0.0625,-0.6875,0.10825317547305
0.0012251073436309,2252,0.0625,-1.5625,0.10825317547305
-0.086791236530424,1119,0.089843750000001,-0.25,0.051871313247506
-0.00095989033083415,1859,0.089843750000001,-1.125,0.051871313247506
-0.11099591455197,567,0.089843750000001,-0.125,0.051871313247506
-0.13170359438791,563,0.089843750000001,3.1762018868064e-18,0.051871313247506
0,2259,0.089843750000001,-2,0.051871313247506
-0.092149519379305,1120,0.089843750000001,-0.1875,0.051871313247506
0.0012341599250889,2260,0.089843750000001,-1.5625,0.051871313247506
-0.11418735024764,568,0.089843750000001,-0.0625,0.051871313247506
-0.0018258565027354,1860,0.089843750000001,-0.6875,0.051871313247506
-0.11937788939825,656,0.09375,9.942892863046e-18,0.16237976320958
-0.099624292057393,662,0.09375,-0.0625,0.16237976320958
-0.075430189308789,1180,0.09375,-0.25,0.16237976320958
-0.079425492201834,1182,0.09375,-0.1875,0.16237976320958
0,2320,0.09375,-2,0.16237976320958
0.0011801099286278,2322,0.09375,-1.5625,0.16237976320958
-0.00081887498376115,1920,0.09375,-1.125,0.16237976320958
-0.00046007169327096,1922,0.09375,-0.6875,0.16237976320958
-0.095106131317861,659,0.09375,-0.125,0.16237976320958
-0.099373086337289,561,0.1171875,-0.125,0.10374262649501
-0.07935481123951,1114,0.1171875,-0.25,0.10374262649501
-0.11898775243914,556,0.1171875,6.3524037736128e-18,0.10374262649501
0,2254,0.1171875,-2,0.10374262649501
-0.00084421849559813,1854,0.1171875,-1.125,0.10374262649501
-0.10241574228318,565,0.1171875,-0.0625,0.10374262649501
0.001201953447381,2257,0.1171875,-1.5625,0.10374262649501
-0.083469321054936,1117,0.1171875,-0.1875,0.10374262649501
-0.00094871771048008,1857,0.1171875,-0.6875,0.10374262649501
-0.10142874192029,540,0.125,-0.0625,3.8270212473355e-18
-0.0013817659786783,1839,0.125,-0.6875,3.4443191226019e-17
-0.00081256722187373,1837,0.125,-1.125,5.3578297462697e-17
0.0012145055923979,2239,0.125,-1.5625,8.0367446194045e-17
0,2237,0.125,-2,1.0715659492539e-16
-0.086373882079678,1099,0.125,-0.1875,1.1481063742006e-17
-0.081970090227114,1097,0.125,-0.25,1.5308084989342e-17
-0.11495459561021,533,0.125,0,0
-0.098002843388365,535,0.125,-0.125,7.654042494671e-18
0,2317,0.125,-2,0.21650635094611
0.0011226577329293,2318,0.125,-1.5625,0.21650635094611
-0.067087588893771,1178,0.125,-0.1875,0.21650635094611
-0.064229560100097,1177,0.125,-0.25,0.21650635094611
-0.00063097727405999,1917,0.125,-1.125,0.21650635094611
0.00073230283529019,1918,0.125,-0.6875,0.21650635094611
-0.085706776441002,657,0.125,-0.0625,0.21650635094611
-0.083041770301821,654,0.125,-0.125,0.21650635094611
-0.10561133335115,653,0.125,1.3257190484061e-17,0.21650635094611
0,2323,0.14453125,-2,0.15561393974252
-0.069956488304511,1183,0.14453125,-0.25,0.15561393974252
-0.088183066211342,663,0.14453125,-0.125,0.15561393974252
-0.00068919594934498,1923,0.14453125,-1.125,0.15561393974252
-0.10706552495669,660,0.14453125,9.5286056604192e-18,0.15561393974252
0.0011564047128941,2324,0.14453125,-1.5625,0.15561393974252
-0.073166389555891,1184,0.14453125,-0.1875,0.15561393974252
-0.090771917462853,664,0.14453125,-0.0625,0.15561393974252
8.1924340345931e-05,1924,0.14453125,-0.6875,0.15561393974252
-0.076278405947693,1103,0.1484375,-0.25,0.049616038758485
-0.089848422527281,544,0.1484375,-0.125,0.049616038758485
-0.079642515544916,1106,0.1484375,-0.1875,0.049616038758485
-0.092987185809048,548,0.1484375,-0.0625,0.049616038758485
0.0011908069711258,2246,0.1484375,-1.5625,0.049616038758485
0,2243,0.1484375,-2,0.049616038758485
-0.00075906701130404,1846,0.1484375,-0.6875,0.049616038758485
-0.10458693852893,539,0.1484375,3.0381061525975e-18,0.049616038758485
-0.00070922549591154,1843,0.1484375,-1.125,0.049616038758485
0,2384,0.15625,-2,0.27063293868264
-0.092661241579086,752,0.15625,1.6571488105077e-17,0.27063293868264
-0.052553360439276,1244,0.15625,-0.25,0.27063293868264
-0.054860568179444,1246,0.15625,-0.1875,0.27063293868264
-0.073189581803355,758,0.15625,-0.0625,0.27063293868264
-0.069622458940766,755,0.15625,-0.125,0.27063293868264
0.0010499531538396,2386,0.15625,-1.5625,0.27063293868264
-0.00037747305178181,1984,0.15625,-1.125,0.27063293868264
0.0017842235594869,1986,0.15625,-0.6875,0.27063293868264
0,2319,0.17187500000001,-2,0.20748525299002
0.0011568980737167,2240,0.17187500000001,-1.5625,0.09923207751697
0.0010991978648113,2321,0.17187500000001,-1.5625,0.20748525299002
0,2238,0.17187500000001,-2,0.09923207751697
-0.068674762768371,1098,0.17187500000001,-0.25,0.09923207751697
-0.071106808295015,1100,0.17187500000001,-0.1875,0.09923207751697
0.0011552487429852,1921,0.17187500000001,-0.6875,0.20748525299002
-0.081148917108793,536,0.17187500000001,-0.125,0.09923207751697
-0.059409918501632,1179,0.17187500000001,-0.25,0.20748525299002
-0.061753529183581,1181,0.17187500000001,-0.1875,0.20748525299002
-0.00059071951004572,1838,0.17187500000001,-1.125,0.09923207751697
-0.078550380969129,661,0.17187500000001,-0.0625,0.20748525299002
-0.00050713082082939,1919,0.17187500000001,-1.125,0.20748525299002
-0.094703463662251,534,0.17187500000001,6.076212305195e-18,0.09923207751697
-0.094959120421649,655,0.17187500000001,1.2704807547226e-17,0.20748525299002
6.2793551531432e-05,1840,0.17187500000001,-0.6875,0.09923207751697
-0.083615364227058,541,0.17187500000001,-0.0625,0.09923207751697
-0.076391463071812,658,0.17187500000001,-0.125,0.20748525299002
-0.089109210858227,537,0.1875,0,0
-0.06999234628618,1104,0.1875,-0.1875,1.1481063742006e-17
0,2241,0.1875,-2,1.0715659492539e-16
5.737284168103e-05,1844,0.1875,-0.6875,3.4443191226019e-17
-0.067398175831226,1101,0.1875,-0.25,1.5308084989342e-17
-0.08058770865035,546,0.1875,-0.0625,3.8270212473355e-18
-0.00051621142059216,1841,0.1875,-1.125,5.3578297462697e-17
0.0011559161600835,2244,0.1875,-1.5625,8.0367446194045e-17
-0.076779228803268,542,0.1875,-0.125,7.654042494671e-18
-0.079804684439797,749,0.1875,1.9885785726092e-17,0.32475952641916
-0.058263867755889,750,0.1875,-0.125,0.32475952641916
-0.040975149740065,1241,0.1875,-0.25,0.32475952641916
-0.059889670958064,753,0.1875,-0.0625,0.32475952641916
-0.043052199577264,1242,0.1875,-0.1875,0.32475952641916
0,2381,0.1875,-2,0.32475952641916
-8.2126574454819e-05,1981,0.1875,-1.125,0.32475952641916
0.0026871568931824,1982,0.1875,-0.6875,0.32475952641916
0.00096252189529339,2382,0.1875,-1.5625,0.32475952641916
