time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00286,-0.00089077782386687,-0.00042489472212145
0.02,-0.00572,-0.0027382954352329,-0.0013068811304426
0.03,-0.00858,-0.0047930285013286,-0.0022867053352507
0.04,-0.01144,-0.0067151383399959,-0.0032022171406415
0.05,-0.0143,-0.01192625509715,-0.0056874180573057
0.06,-0.01716,-0.016001386904967,-0.0076269922382589
0.07,-0.02002,-0.019629239304691,-0.0093501927160576
0.08,-0.02288,-0.024903140322908,-0.011857142123177
0.09,-0.02574,-0.029320131940944,-0.013951355348461
0.1,-0.0286,-0.035682430524006,-0.016971989650771
0.11,-0.03146,-0.043120820186917,-0.020502788213357
0.12,-0.03432,-0.048835074221915,-0.023205124286676
0.13,-0.03718,-0.055227279226534,-0.026227034886789
0.14,-0.04004,-0.062576216922913,-0.02970176942094
0.15,-0.0429,-0.070010474712684,-0.033212578055374
0.16,-0.04576,-0.08149961398384,-0.038656218864957
0.17,-0.04862,-0.091756792487333,-0.043504599965986
0.18,-0.05148,-0.10053877487505,-0.047641320574359
0.19,-0.05434,-0.11098144543314,-0.05256521092303
0.2,-0.0572,-0.12071669520579,-0.057144210469572
0.21,-0.06006,-0.13349398015041,-0.063170133341714
0.22,-0.06292,-0.14595270591234,-0.069035917154812
0.23,-0.06578,-0.15813081891298,-0.074758870472414
0.24,-0.06864,-0.17061942856781,-0.080622247976007
0.25,-0.0715,-0.18319313094477,-0.08651798246423
0.26,-0.07436,-0.19738387486998,-0.093178020699187
0.27,-0.07722,-0.21289930379094,-0.10046193920594
0.28,-0.08008,-0.22828058402702,-0.10767191823515
0.29,-0.08294,-0.24387630275573,-0.11497490170167
0.3,-0.0858,-0.26041598830486,-0.12271848866126
0.31,-0.08866,-0.27725816198125,-0.13059572921631
0.32,-0.09152,-0.29490847386523,-0.13884719448577
0.33,-0.09438,-0.31324735790546,-0.14741639976061
0.34,-0.09724,-0.33040433126423,-0.15540848419483
0.35,-0.1001,-0.35002165134146,-0.16456423398825
0.36,-0.10296,-0.36885379707327,-0.17333148015735
0.37,-0.10582,-0.3894588838403,-0.18293365924745
0.38,-0.10868,-0.40933673672967,-0.19217399876645
0.39,-0.11154,-0.4297322908336,-0.20164846072302
0.4,-0.1144,-0.45185072591956,-0.21193206028983
0.41,-0.11726,-0.47440046732411,-0.22240899415393
0.42,-0.12012,-0.49751956712295,-0.23314247811429
0.43,-0.12298,-0.52122170772642,-0.2441390598716
0.44,-0.12584,-0.54492140243617,-0.25511867957048
0.45,-0.1287,-0.57009399265244,-0.26678631686042
0.46,-0.13156,-0.59400387979106,-0.27783376294215
0.47,-0.13442,-0.61686531477935,-0.28836350509787
0.48,-0.13728,-0.64362450367199,-0.30073969650169
0.49,-0.14014,-0.67171767946904,-0.31373436876396
0.5,-0.143,-0.69798389716589,-0.32583752935661
0.51,-0.14586,-0.72479711890252,-0.33818374302143
0.52,-0.14872,-0.75272737473586,-0.35104545968288
0.53,-0.15158,-0.78197336358305,-0.36451803163398
0.54,-0.15444,-0.81100072604792,-0.37786741847854
0.55,-0.1573,-0.8403815422964,-0.39136580832937
0.56,-0.16016,-0.87025153445845,-0.40507914617869
0.57,-0.16302,-0.89845222300253,-0.41797386760931
0.58,-0.16588,-0.92712595885497,-0.43107460277414
0.59,-0.16874,-0.96009658672074,-0.44620703256891
0.6,-0.1716,-0.99596891075106,-0.46270167950964
0.61,-0.17446,-1.0290776747882,-0.47785227917275
0.62,-0.17732,-1.0614485308083,-0.49262742913161
0.63,-0.18018,-1.0956391279938,-0.50824929701845
0.64,-0.18304,-1.1290896902252,-0.52349400305448
0.65,-0.1859,-1.1636306693353,-0.53923633463257
0.66,-0.18876,-1.1992486010699,-0.55547036032975
0.67,-0.19162,-1.2381478922895,-0.57324870741301
0.68,-0.19448,-1.2766009169316,-0.59078915572226
0.69,-0.19734,-1.3129033259405,-0.60727696514099
0.7,-0.2002,-1.3481063944319,-0.62321503314716
0.71,-0.20306,-1.3830337872439,-0.63899719863716
0.72,-0.20592,-1.4185241425473,-0.65502281406765
0.73,-0.20878,-1.4538039545605,-0.67092108259642
0.74,-0.21164,-1.4881053074759,-0.68632797214039
0.75,-0.2145,-1.52272345734,-0.70186106919216
0.76,-0.21736,-1.5641291378475,-0.72061102291784
0.77,-0.22022,-1.6067623677705,-0.73992078741385
0.78,-0.22308,-1.6555007601595,-0.76211218690808
0.79,-0.22594,-1.7017454318232,-0.78307859358904
0.8,-0.2288,-1.7440989140592,-0.80215314093474
0.81,-0.23166,-1.7870563271931,-0.82148737626853
0.82,-0.23452,-1.8282747858725,-0.83995827045959
0.83,-0.23738,-1.868714893532,-0.85802784523096
0.84,-0.24024,-1.9132501947288,-0.87802290958327
0.85,-0.2431,-1.9591154802584,-0.898625198035
0.86,-0.24596,-2.003866190758,-0.91866047559226
0.87,-0.24882,-2.0470092454532,-0.93789250766029
0.88,-0.25168,-2.0912294496097,-0.95760753376293
0.89,-0.25454,-2.1446646834682,-0.98168870668634
0.9,-0.2574,-2.1982845389012,-1.0058271293816
0.91,-0.26026,-2.2516427897799,-1.0298114641919
0.92,-0.26312,-2.3007796672839,-1.0517448410902
0.93,-0.26598,-2.3452861741555,-1.0714306282472
0.94,-0.26884,-2.3868180762961,-1.0896584617186
0.95,-0.2717,-2.4306976915012,-1.108980302249
0.96,-0.27456,-2.4772715601552,-1.1295578078606
0.97,-0.27742,-2.523288850669,-1.1498309091236
0.98,-0.28028,-2.5683608535856,-1.1696207130377
0.99,-0.28314,-2.6086959182985,-1.1871101996993
1,-0.286,-2.6517887198931,-1.205889232927
1.01,-0.28028,-2.4040985958455,-1.0936421560832
1.02,-0.27456,-2.1596267535982,-0.98258571997937
1.03,-0.26884,-1.9179877436423,-0.87251510440961
1.04,-0.26312,-1.6812393935493,-0.76450169957846
1.05,-0.2574,-1.4527835507313,-0.6601308209418
1.06,-0.25168,-1.2370044667455,-0.56162428828382
1.07,-0.24596,-1.0301192543128,-0.46712320714364
1.08,-0.24024,-0.84145448108223,-0.38111677669566
1.09,-0.23452,-0.66590193050991,-0.30116167447987
1.1,-0.2288,-0.50358058881975,-0.22733388864266
1.11,-0.22308,-0.35832566816321,-0.16141961986993
1.12,-0.21736,-0.2302851637309,-0.10349190338457
1.13,-0.21164,-0.12181386566956,-0.054625238736944
1.14,-0.20592,-0.038482655069843,-0.017334476598804
1.15,-0.2002,-3.2814211841771e-10,-0.00028719444623523
1.16,-0.19448,-1.2454554168096e-13,-0.00028719438374704
1.17,-0.18876,3.2858559880153e-10,-0.00028719432143438
1.18,-0.18304,6.5666513530531e-10,-0.00028719425912148
1.19,-0.17732,9.8478744443287e-10,-0.00028719419680847
1.2,-0.1716,1.312898370369e-09,-0.00028719413449613
1.21,-0.16588,1.6410359628351e-09,-0.0002871940721834
1.22,-0.16016,1.9691083355168e-09,-0.00028719400987095
1.23,-0.15444,2.2972455883568e-09,-0.0002871939475577
1.24,-0.14872,2.6253076382964e-09,-0.00028719388524483
1.25,-0.143,2.9534339480407e-09,-0.00028719382293211
1.26,-0.13728,3.281520517916e-09,-0.00028719376061944
1.27,-0.13156,3.6096224063021e-09,-0.00028719369830624
1.28,-0.12584,3.9377356572316e-09,-0.00028719363599321
1.29,-0.12012,4.2664100497725e-09,-0.00028719357368022
1.3,-0.1144,6.190909363145e-14,-0.00028719438458232
1.31,-0.10868,-4.2663047282213e-09,-0.00028719519655466
1.32,-0.10296,-3.8188601102685e-14,-0.00028719438511076
1.33,-0.097239999999999,4.2662263150128e-09,-0.00028719357366904
1.34,-0.091519999999999,2.4000417144907e-14,-0.0002871943844476
1.35,-0.085799999999999,-4.2661982034611e-09,-0.00028719519522881
1.36,-0.080079999999999,-5.2597395347441e-14,-0.00028719438510659
1.37,-0.074359999999999,4.2660948124798e-09,-0.00028719357498712
1.38,-0.068639999999999,6.0372151395745e-14,-0.00028719438454489
1.39,-0.062919999999999,-4.2659620666058e-09,-0.00028719519430278
1.4,-0.057199999999999,-8.3499660457395e-14,-0.0002871943853086
1.41,-0.051479999999999,4.2657969651709e-09,-0.00028719357631698
1.42,-0.045759999999999,2.368183783611e-14,-0.00028719438452659
