disp_y,id,x,y,z
-0.00022698695017731,123,0,-1.3,0
-0.044949644793437,1378,0,-0.5,0
-0.12839004906417,2257,0,-0.13125,0
-0.00084228406060188,128,0,-1.2,0
-0.10885267293122,2059,0,-0.2,0
-0.0003509230423675,130,0,-1.25,0
0,90,0,-2,0
2.0921731630318e-05,91,0,-1.9,0
-0.0022080737905154,133,0,-1.1,0
-0.12471976114937,2253,0,-0.14375,0
-0.0010005993801342,135,0,-1.15,0
1.0181552248598e-05,94,0,-1.95,0
-0.12659120884028,2251,0,-0.1375,0
-0.0046063097017469,138,0,-1,0
-0.1053842843377,2065,0,-0.2125,0
-0.002441120990106,140,0,-1.05,0
-0.13209822397058,2222,0,-0.11875,0
-0.036980279874803,1384,0,-0.55,0
-0.0083754027553767,143,0,-0.9,0
-0.053293184403284,1385,0,-0.45,0
-0.0051232728065434,145,0,-0.95,0
-0.1302800208083,2221,0,-0.125,0
-0.14151485476327,2339,0,-0.0875,0
-0.013821259554803,148,0,-0.8,0
-0.048073780279864,1387,0,-0.475,0
-0.0092500896559,150,0,-0.85,0
3.922673877534e-05,98,0,-1.8,0
-0.13959410818572,2341,0,-0.09375,0
-0.021285278741044,153,0,-0.7,0
2.9235255766959e-05,100,0,-1.85,0
-0.015139914039104,155,0,-0.75,0
5.1319857734936e-05,103,0,-1.7,0
-0.06244282110006,1390,0,-0.4,0
-0.032111384531454,158,0,-0.6,0
-0.14526595180141,2344,0,-0.075,0
-0.023309567357106,160,0,-0.65,0
4.3887862725675e-05,105,0,-1.75,0
-0.11231257157663,2147,0,-0.1875,0
5.1011688615242e-05,108,0,-1.6,0
-0.056625330153987,1394,0,-0.425,0
-0.14335042515613,2348,0,-0.08125,0
-0.15253034474632,2355,0,-0.05,0
4.930604756111e-05,110,0,-1.65,0
2.6647553653861e-05,113,0,-1.5,0
-0.14896558301187,2358,0,-0.0625,0
3.6845294841363e-05,115,0,-1.55,0
-0.11050771646014,2149,0,-0.19375,0
-4.6677278106289e-05,118,0,-1.4,0
-0.15071264737252,2362,0,-0.05625,0
-0.072315927621732,1641,0,-0.35,0
