disp_y,id,x,y,z
0,357,0,-2,1.0715659492539e-16
-0.15331513167573,109,0,0,0
-0.119565048147,111,0,-0.125,7.654042494671e-18
0.0037441728693844,305,0,-1.125,5.3578297462697e-17
-0.074923506026084,199,0,-0.25,1.5308084989342e-17
0,358,0.0625,-2,0.10825317547305
-0.12519727749228,110,0.0625,6.6285952420307e-18,0.10825317547305
0.0035806924301573,306,0.0625,-1.125,0.10825317547305
-0.094838713367437,112,0.0625,-0.125,0.10825317547305
-0.065822263892089,200,0.0625,-0.25,0.10825317547305
-0.10656935869181,105,0.125,0,0
0,355,0.125,-2,1.0715659492539e-16
-0.082345802614177,107,0.125,-0.125,7.654042494671e-18
0.0035489942763853,303,0.125,-1.125,5.3578297462697e-17
-0.06507781919653,197,0.125,-0.25,1.5308084989342e-17
-0.072208192705987,128,0.125,-0.125,0.21650635094611
0,366,0.125,-2,0.21650635094611
0.0033383281144761,314,0.125,-1.125,0.21650635094611
-0.098810600268737,127,0.125,1.3257190484061e-17,0.21650635094611
-0.049225458677406,208,0.125,-0.25,0.21650635094611
-0.086783025289471,106,0.17187500000001,6.076212305195e-18,0.09923207751697
0,356,0.17187500000001,-2,0.09923207751697
-0.068120966666726,108,0.17187500000001,-0.125,0.09923207751697
0.003379934160604,304,0.17187500000001,-1.125,0.09923207751697
-0.055693743522583,198,0.17187500000001,-0.25,0.09923207751697
0,374,0.1875,-2,0.32475952641916
0.0030401082743051,322,0.1875,-1.125,0.32475952641916
-0.03006810980993,216,0.1875,-0.25,0.32475952641916
-0.074459762562386,143,0.1875,1.9885785726092e-17,0.32475952641916
-0.050474706042161,144,0.1875,-0.125,0.32475952641916
0,365,0.21875000000001,-2,0.19846415503394
-0.051934281141823,126,0.21875000000001,-0.125,0.19846415503394
-0.068030153917035,125,0.21875000000001,1.215242461039e-17,0.19846415503394
0.003156262510101,313,0.21875000000001,-1.125,0.19846415503394
-0.041042712918397,207,0.21875000000001,-0.25,0.19846415503394
0.0029679210759492,301,0.25,-1.125,5.3578297462697e-17
0,353,0.25,-2,1.0715659492539e-16
-0.043310915357414,195,0.25,-0.25,1.5308084989342e-17
-0.043056311626209,103,0.25,-0.125,7.654042494671e-18
-0.054614628773215,101,0.25,0,0
-0.051234082276986,159,0.25,2.6514380968123e-17,0.43301270189222
-0.028670447186602,160,0.25,-0.125,0.43301270189222
-0.012250655330357,224,0.25,-0.25,0.43301270189222
0.0024650813270552,330,0.25,-1.125,0.43301270189222
0,382,0.25,-2,0.43301270189222
-0.049812145299708,141,0.26562500000002,1.8228636915585e-17,0.29769623255091
-0.036050629803049,142,0.26562500000002,-0.125,0.29769623255091
-0.02558488094243,215,0.26562500000002,-0.25,0.29769623255091
0.0028749078084641,321,0.26562500000002,-1.125,0.29769623255091
0,373,0.26562500000002,-2,0.29769623255091
-0.035600679679725,196,0.28125000000001,-0.25,0.090210979560885
-0.033397602871819,104,0.28125000000001,-0.125,0.090210979560885
0,354,0.28125000000001,-2,0.090210979560885
0.0027921861994743,302,0.28125000000001,-1.125,0.090210979560885
-0.042908065470456,102,0.28125000000001,5.5238293683592e-18,0.090210979560885
0,364,0.31250000000002,-2,0.18042195912177
0.0026291783137185,312,0.31250000000002,-1.125,0.18042195912177
-0.032100703819146,123,0.31250000000002,1.1047658736718e-17,0.18042195912177
-0.023522929973421,124,0.31250000000002,-0.125,0.18042195912177
-0.026367562213155,206,0.31250000000002,-0.25,0.18042195912177
0,381,0.31250000000002,-2,0.39692831006788
0.0023781438770322,329,0.31250000000002,-1.125,0.39692831006788
-0.011097562214228,223,0.31250000000002,-0.25,0.39692831006788
-0.019350794405138,158,0.31250000000002,-0.125,0.39692831006788
-0.034007778474292,157,0.31250000000002,2.430484922078e-17,0.39692831006788
0,372,0.34375000000003,-2,0.27063293868265
-0.021975529561828,139,0.34375000000003,1.6571488105078e-17,0.27063293868265
-0.013979340698053,140,0.34375000000003,-0.125,0.27063293868265
-0.016943015373697,214,0.34375000000003,-0.25,0.27063293868265
0.0024279530502352,320,0.34375000000003,-1.125,0.27063293868265
-0.010737008484698,97,0.375,0,0
-0.011112545177584,99,0.375,-0.125,7.654042494671e-18
0.00203111330367,299,0.375,-1.125,5.3578297462697e-17
0,351,0.375,-2,1.0715659492539e-16
-0.016644903423623,193,0.375,-0.25,1.5308084989342e-17
0.0010422925267399,342,0.375,-1.125,0.64951905283833
0.0016705561657708,236,0.375,-0.25,0.64951905283833
0,394,0.375,-2,0.64951905283833
-0.012459859349766,183,0.375,3.9771571452184e-17,0.64951905283833
0.00071237235764988,184,0.375,-0.125,0.64951905283833
-0.0076540666264854,222,0.37500000000004,-0.25,0.36084391824354
-0.011788505827802,155,0.37500000000004,2.2095317473437e-17,0.36084391824354
-0.0069330022490089,156,0.37500000000004,-0.125,0.36084391824354
0,380,0.37500000000004,-2,0.36084391824354
0.0020655402601896,328,0.37500000000004,-1.125,0.36084391824354
-0.0067268472866806,98,0.39062500000002,4.9714464315235e-18,0.0811898816048
-0.0087612196391869,100,0.39062500000002,-0.125,0.0811898816048
0.0019317847626205,300,0.39062500000002,-1.125,0.0811898816048
0,352,0.39062500000002,-2,0.0811898816048
-0.013829444509403,194,0.39062500000002,-0.25,0.0811898816048
-0.0058267004399091,122,0.40625000000003,-0.125,0.1623797632096
-0.010618304572011,205,0.40625000000003,-0.25,0.1623797632096
0.0018621395187022,311,0.40625000000003,-1.125,0.1623797632096
0,363,0.40625000000003,-2,0.1623797632096
-0.0030783168905632,121,0.40625000000003,9.9428928630471e-18,0.1623797632096
-0.0031935924016112,138,0.42187500000005,-0.125,0.2435696448144
0,371,0.42187500000005,-2,0.2435696448144
0.0017767135344099,319,0.42187500000005,-1.125,0.2435696448144
-0.00052254666046918,137,0.42187500000005,1.4914339294571e-17,0.2435696448144
-0.0071578334504751,213,0.42187500000005,-0.25,0.2435696448144
0.0016013647993956,327,0.43750000000006,-1.125,0.3247595264192
0,379,0.43750000000006,-2,0.3247595264192
-0.0015624455334543,154,0.43750000000006,-0.125,0.3247595264192
0.00036302301756873,153,0.43750000000006,1.9885785726094e-17,0.3247595264192
-0.0034718256404346,221,0.43750000000006,-0.25,0.3247595264192
0.00097844531726443,339,0.46266053587829,-1.125,0.59520373516012
0.0017077974493031,178,0.46266053587829,-0.125,0.59520373516012
0.0080299498253601,177,0.46266053587829,3.644571745522e-17,0.59520373516012
0,391,0.46266053587829,-2,0.59520373516012
0.001815205757186,233,0.46266053587829,-0.25,0.59520373516012
0,349,0.5,-2,1.0715659492539e-16
-0.00018774535406743,191,0.5,-0.25,1.5308084989342e-17
0.0010543783958101,297,0.5,-1.125,5.3578297462697e-17
0.0006021487580443,95,0.5,-0.125,7.654042494671e-18
0.00090666622106036,93,0.5,0,0
0,393,0.5,-2,0.86602540378444
0.00045136782380593,341,0.5,-1.125,0.86602540378444
0.0027910189754221,181,0.5,5.3028761936245e-17,0.86602540378444
0.0011425705646708,182,0.5,-0.125,0.86602540378444
0.0011981268031187,235,0.5,-0.25,0.86602540378444
