time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00246,-0.0046526760980638,-0.0022173703614717
0.02,-0.00492,-0.0052936264064333,-0.0025225469017331
0.03,-0.00738,-0.0058859335299791,-0.0028023232989395
0.04,-0.00984,-0.0064450023678366,-0.0030657842091917
0.05,-0.0123,-0.0096211240618364,-0.0045793698364808
0.06,-0.01476,-0.014130054205712,-0.0067278655070989
0.07,-0.01722,-0.018747154938803,-0.0089254139386915
0.08,-0.01968,-0.024434765758937,-0.011631791339542
0.09,-0.02214,-0.029149782026033,-0.013870363147526
0.1,-0.0246,-0.032567647994137,-0.015486809596097
0.11,-0.02706,-0.035356745319905,-0.016800399942399
0.12,-0.02952,-0.0408841323849,-0.019420110600411
0.13,-0.03198,-0.0500224110445,-0.023761025802301
0.14,-0.03444,-0.059319481619486,-0.028172675464693
0.15,-0.0369,-0.067110432196528,-0.031860460899703
0.16,-0.03936,-0.07329170417096,-0.034775398178964
0.17,-0.04182,-0.078334514340132,-0.037142874421758
0.18,-0.04428,-0.083009442945094,-0.039331057582532
0.19,-0.04674,-0.093078414907901,-0.044093440107048
0.2,-0.0492,-0.1049930784926,-0.049732062045386
0.21,-0.05166,-0.11546040137625,-0.054673278563274
0.22,-0.05412,-0.12361831517941,-0.058506060325663
0.23,-0.05658,-0.13222754778798,-0.062547933696558
0.24,-0.05904,-0.13997847196588,-0.0661743680435
0.25,-0.0615,-0.15103822021743,-0.071378417554803
0.26,-0.06396,-0.16469309632232,-0.077815951064721
0.27,-0.06642,-0.17697515680616,-0.083590045216336
0.28,-0.06888,-0.19006457069157,-0.089741881026123
0.29,-0.07134,-0.20162752254579,-0.095158177911278
0.3,-0.0738,-0.21178275815667,-0.099895797457006
0.31,-0.07626,-0.22349551598103,-0.10537258083217
0.32,-0.07872,-0.23894194256592,-0.11262660959142
0.33,-0.08118,-0.25502284405491,-0.1201748915491
0.34,-0.08364,-0.27026140775444,-0.1273111995623
0.35,-0.0861,-0.28320146365881,-0.13334265511992
0.36,-0.08856,-0.29431853723924,-0.13849458991479
0.37,-0.09102,-0.30805133633021,-0.14488947458135
0.38,-0.09348,-0.32676547771577,-0.15365595461599
0.39,-0.09594,-0.34615459022178,-0.16273402414437
0.4,-0.0984,-0.36286734076895,-0.17052385023216
0.41,-0.10086,-0.37651052620358,-0.17683810615942
0.42,-0.10332,-0.39119623851064,-0.18364144191517
0.43,-0.10578,-0.41145027322167,-0.19309711734428
0.44,-0.10824,-0.43170741625403,-0.20254334836018
0.45,-0.1107,-0.45148372559577,-0.21174940392904
0.46,-0.11316,-0.46913791148249,-0.21993076813677
0.47,-0.11562,-0.48715071388414,-0.22827258855432
0.48,-0.11808,-0.50599994263484,-0.23700448820251
0.49,-0.12054,-0.52824467374069,-0.24734771746468
0.5,-0.123,-0.54770229912913,-0.25634771392443
0.51,-0.12546,-0.56882765362815,-0.266134165506
0.52,-0.12792,-0.59060914693077,-0.27622072842934
0.53,-0.13038,-0.61358127434646,-0.28686301709516
0.54,-0.13284,-0.63429966114794,-0.29641559339463
0.55,-0.1353,-0.65872982169033,-0.30773034299484
0.56,-0.13776,-0.68315716621347,-0.31903023783887
0.57,-0.14022,-0.70547489086438,-0.32930851300557
0.58,-0.14268,-0.72795075578185,-0.33964998267435
0.59,-0.14514,-0.75012714794977,-0.34983581060224
0.6,-0.1476,-0.7764260455131,-0.3619780883032
0.61,-0.15006,-0.80213415667467,-0.37382191764938
0.62,-0.15252,-0.82699509778914,-0.38524540068284
0.63,-0.15498,-0.85432397679479,-0.39783525349282
0.64,-0.15744,-0.88192969613832,-0.41054170953613
0.65,-0.1599,-0.91111157212388,-0.42398496616979
0.66,-0.16236,-0.93863983756116,-0.43662158857048
0.67,-0.16482,-0.96776101016422,-0.4500053935588
0.68,-0.16728,-0.99446360571201,-0.46221739457087
0.69,-0.16974,-1.018603941164,-0.47319014004487
0.7,-0.1722,-1.0448760838717,-0.48516823587521
0.71,-0.17466,-1.0719922699761,-0.49753427391836
0.72,-0.17712,-1.0976642520341,-0.50919477115113
0.73,-0.17958,-1.1271540742898,-0.52266620808959
0.74,-0.18204,-1.1568847161821,-0.53623486667409
0.75,-0.1845,-1.1927538091931,-0.55271557822422
0.76,-0.18696,-1.2288198987665,-0.56927003444604
0.77,-0.18942,-1.2620195780509,-0.58443426849806
0.78,-0.19188,-1.2928668172655,-0.59845478329023
0.79,-0.19434,-1.3223657330686,-0.61181233307437
0.8,-0.1968,-1.3532719737925,-0.62582290000454
0.81,-0.19926,-1.3925724283779,-0.64382239922021
0.82,-0.20172,-1.4294772483401,-0.66065816242914
0.83,-0.20418,-1.4693213974591,-0.67887815166674
0.84,-0.20664,-1.5082946071767,-0.69665852704737
0.85,-0.2091,-1.5458969492367,-0.71376407867256
0.86,-0.21156,-1.5802563337589,-0.72929870402463
0.87,-0.21402,-1.6143139673626,-0.74467094396825
0.88,-0.21648,-1.6469378948809,-0.75933699604562
0.89,-0.21894,-1.6782487767265,-0.77335570170685
0.9,-0.2214,-1.7084533220938,-0.78682624334747
