time,disp_y_top,h,react_y_top,stress_yy
0,0,0,0,0
0.01,-0.00226,0.28173695926618,-0.011479726308137,-0.00091302455902801
0.02,-0.00452,0.28173695926618,-0.025100556277611,-0.0019957258733542
0.03,-0.00678,0.28173695926618,-0.034034364433054,-0.0027046119575968
0.04,-0.00904,0.28173695926618,-0.052385322856441,-0.0041616298606914
0.05,-0.0113,0.28173695926618,-0.074065876804562,-0.0058815376184102
0.06,-0.01356,0.28173695926618,-0.088847292858732,-0.007051076171464
0.07,-0.01582,0.28173695926618,-0.10022813581528,-0.0079489274681346
0.08,-0.01808,0.28173695926618,-0.1105188584069,-0.0087587715419594
0.09,-0.02034,0.28173695926618,-0.13264347486238,-0.010509210517902
0.1,-0.0226,0.28173695926618,-0.1714373632997,-0.013583957255332
0.11,-0.02486,0.28173695926618,-0.2051840001125,-0.016254166691807
0.12,-0.02712,0.28173695926618,-0.22903336624834,-0.018134977879466
0.13,-0.02938,0.28173695926618,-0.24761830362584,-0.019594741052256
0.14,-0.03164,0.28173695926618,-0.28057055408588,-0.022194502649358
0.15,-0.0339,0.28173695926618,-0.32028291214262,-0.02532854448544
0.16,-0.03616,0.28173695926618,-0.35221674429404,-0.027840843067313
0.17,-0.03842,0.28173695926618,-0.37706949248671,-0.029787415679992
0.18,-0.04068,0.28173695926618,-0.39870241120796,-0.031475267091833
0.19,-0.04294,0.28173695926618,-0.45184324885002,-0.035668277339814
0.2,-0.0452,0.28173695926618,-0.50967616519717,-0.040231373022095
0.21,-0.04746,0.28173695926618,-0.55980222795863,-0.04417710453083
0.22,-0.04972,0.28173695926618,-0.59761629803588,-0.047140259652265
0.23,-0.05198,0.28173695926618,-0.62936403871991,-0.049617008489133
0.24,-0.05424,0.28173695926618,-0.69062088313115,-0.054435441709745
0.25,-0.0565,0.28173695926618,-0.74641597500195,-0.058814507558004
0.26,-0.05876,0.28173695926618,-0.79021040856823,-0.062235312627486
0.27,-0.06102,0.28173695926618,-0.82678800060259,-0.065078243386894
0.28,-0.06328,0.28173695926618,-0.87000301055864,-0.068445480304905
0.29,-0.06554,0.28173695926618,-0.9537597035831,-0.075034884744643
0.3,-0.0678,0.28173695926618,-1.0290392056228,-0.080944161546246
0.31,-0.07006,0.28173695926618,-1.0909087875602,-0.085782123827428
0.32,-0.07232,0.28173695926618,-1.1402194873962,-0.089616798895153
0.33,-0.07458,0.28173695926618,-1.1988014864055,-0.094182428791616
0.34,-0.07684,0.28173695926618,-1.2829755001831,-0.1007758901476
0.35,-0.0791,0.28173695926618,-1.3587238488862,-0.10669280740951
0.36,-0.08136,0.28173695926618,-1.4226373824205,-0.11166268996972
0.37,-0.08362,0.28173695926618,-1.4764373517916,-0.11582241546198
0.38,-0.08588,0.28173695926618,-1.5230817063308,-0.11940806890166
0.39,-0.08814,0.28173695926618,-1.5660051704359,-0.12269157937157
0.4,-0.0904,0.28173695926618,-1.6059051102559,-0.12572892691832
0.41,-0.09266,0.28173695926618,-1.7005362586576,-0.13311834700069
0.42,-0.09492,0.28173695926618,-1.8385844153703,-0.14395721944558
0.43,-0.09718,0.28173695926618,-1.9685829116809,-0.15414711015427
0.44,-0.09944,0.28173695926618,-2.0883548447055,-0.16351534964036
0.45,-0.1017,0.28173695926618,-2.1949589861592,-0.17182870246957
0.46,-0.10396,0.28173695926618,-2.2883981315225,-0.17908671036517
0.47,-0.10622,0.28173695926618,-2.3700159956243,-0.18539639743634
0.48,-0.10848,0.28173695926618,-2.4422069943661,-0.19094889079526
0.49,-0.11074,0.28173695926618,-2.5084317256498,-0.1960186040638
0.5,-0.113,0.28173695926618,-2.5704753755924,-0.20074767283855
0.51,-0.11526,0.28173695926618,-2.6317558893011,-0.2054075815979
0.52,-0.11752,0.28173695926618,-2.7672236201758,-0.21595440756134
0.53,-0.11978,0.28173695926618,-2.893247684318,-0.22574057799213
0.54,-0.12204,0.28173695926618,-3.0065968772176,-0.23451118137908
0.55,-0.1243,0.28173695926618,-3.1054539116504,-0.24212169318512
0.56,-0.12656,0.28173695926618,-3.1911194038162,-0.24867646151997
0.57,-0.12882,0.28173695926618,-3.2701296038392,-0.25469344084409
0.58,-0.13108,0.28173695926618,-3.3440004939791,-0.26029267797007
0.59,-0.13334,0.28173695926618,-3.4137032287643,-0.2655517583778
0.6,-0.1356,0.28173695926618,-3.5222581957497,-0.27389386798592
0.61,-0.13786,0.28173695926618,-3.7037959819355,-0.28803786578055
0.62,-0.14012,0.28173695926618,-3.8753848791597,-0.30138176562911
0.63,-0.14238,0.28173695926618,-4.035342187704,-0.31378988409662
0.64,-0.14464,0.28173695926618,-4.1869783747892,-0.32552217105664
0.65,-0.1469,0.28173695926618,-4.3187809156124,-0.33567012490505
0.66,-0.14916,0.28173695926618,-4.4295777298568,-0.34414125945705
0.67,-0.15142,0.28173695926618,-4.5311962371779,-0.35187112828638
0.68,-0.15368,0.28173695926618,-4.625135073708,-0.3589779800646
0.69,-0.15594,0.28173695926618,-4.7125702517115,-0.36555560795247
0.7,-0.1582,0.28173695926618,-4.8493696368122,-0.37603893118035
0.71,-0.16046,0.28173695926618,-5.029439681353,-0.38994379143064
0.72,-0.16272,0.28173695926618,-5.1966290665233,-0.40281268081695
0.73,-0.16498,0.28173695926618,-5.3537913500047,-0.41486965022248
