time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00206,-0.0045042448168753,-0.0021467161140738
0.02,-0.00412,-0.0050965032330486,-0.0024293046111198
0.03,-0.00618,-0.0056103138909131,-0.0026722487338111
0.04,-0.00824,-0.0060940594714629,-0.002900515349371
0.05,-0.0103,-0.0065573321785402,-0.0031187001233994
0.06,-0.01236,-0.0097568220421194,-0.0046440569059312
0.07,-0.01442,-0.013559009862384,-0.0064559787138137
0.08,-0.01648,-0.01699316956219,-0.0080901896227539
0.09,-0.01854,-0.021903104078996,-0.010427744336028
0.1,-0.0206,-0.026411807136065,-0.012571460652315
0.11,-0.02266,-0.029994602392803,-0.014270729957751
0.12,-0.02472,-0.032760761692238,-0.015578216263184
0.13,-0.02678,-0.035110572406726,-0.016685057803762
0.14,-0.02884,-0.03920010253828,-0.018621698183001
0.15,-0.0309,-0.045584267785648,-0.021652289034333
0.16,-0.03296,-0.053880106825777,-0.025592563699022
0.17,-0.03502,-0.061294513354228,-0.029108534872765
0.18,-0.03708,-0.067692468612579,-0.032135826119145
0.19,-0.03914,-0.07287701896759,-0.034580851695595
0.2,-0.0412,-0.077230656452651,-0.036626402377819
0.21,-0.04326,-0.081074646256605,-0.038425897824577
0.22,-0.04532,-0.086685768531142,-0.041067662936343
0.23,-0.04738,-0.096415874168975,-0.04567464570484
0.24,-0.04944,-0.10623502649899,-0.050320005748671
0.25,-0.0515,-0.114983706958,-0.054449764850405
0.26,-0.05356,-0.12209522629071,-0.057793736517235
0.27,-0.05562,-0.1290400261438,-0.061053883161476
0.28,-0.05768,-0.13600808355805,-0.064320603404577
0.29,-0.05974,-0.14206295165189,-0.067147819440681
0.3,-0.0618,-0.15294789985924,-0.072280669934623
0.31,-0.06386,-0.16434124634243,-0.07765157331507
0.32,-0.06592,-0.17482094428674,-0.082580624221639
0.33,-0.06798,-0.18566600864322,-0.0876788216494
0.34,-0.07004,-0.19583323733425,-0.09244822784183
0.35,-0.0721,-0.20510808484504,-0.096786826379779
0.36,-0.07416,-0.21331835036404,-0.10061262858824
0.37,-0.07622,-0.22346962806768,-0.10536254385133
0.38,-0.07828,-0.23644193307983,-0.11145570964705
0.39,-0.08034,-0.24937864136223,-0.11752569741537
