time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00231,-0.00083774728924115,-0.00039967096605885
0.02,-0.00462,-0.0017795043940077,-0.00084914456574009
0.03,-0.00693,-0.0036920612988347,-0.0017619622375434
0.04,-0.00924,-0.005151069267096,-0.0024571790588287
0.05,-0.01155,-0.0069317236485769,-0.0033056048376576
0.06,-0.01386,-0.011162187102019,-0.0053233131726108
0.07,-0.01617,-0.014799741675452,-0.0070558109356922
0.08,-0.01848,-0.017558535091369,-0.0083666369797262
0.09,-0.02079,-0.021147886783951,-0.010072673502553
0.1,-0.0231,-0.025343943569083,-0.012066701694925
0.11,-0.02541,-0.028936454892477,-0.013770141816282
0.12,-0.02772,-0.033211930077389,-0.015797859866225
0.13,-0.03003,-0.039603714940819,-0.018834573801316
0.14,-0.03234,-0.045203688181705,-0.021489893026213
0.15,-0.03465,-0.049583676367476,-0.023559308543588
0.16,-0.03696,-0.054796661554421,-0.026023912016833
0.17,-0.03927,-0.06074397233673,-0.028836599663911
0.18,-0.04158,-0.06644866471016,-0.031530275746636
0.19,-0.04389,-0.07398717434714,-0.035097364495632
0.2,-0.0462,-0.083299848031105,-0.039508657759881
0.21,-0.04851,-0.091533350946206,-0.04339990017945
0.22,-0.05082,-0.098655890825046,-0.046755820687333
0.23,-0.05313,-0.10699884300214,-0.050690809799871
0.24,-0.05544,-0.11495185653118,-0.054434939541467
0.25,-0.05775,-0.12317296322478,-0.058302797285872
0.26,-0.06006,-0.13368735712538,-0.063262250991746
0.27,-0.06237,-0.14388299060173,-0.068064145419335
0.28,-0.06468,-0.15368538329497,-0.072672313308886
0.29,-0.06699,-0.16364535972953,-0.077350524318278
0.3,-0.0693,-0.17354627553657,-0.081995156129056
0.31,-0.07161,-0.1840368365905,-0.086916179442266
0.32,-0.07392,-0.1952898160874,-0.092195987197926
0.33,-0.07623,-0.20800457238528,-0.09816870881007
0.34,-0.07854,-0.220052348034,-0.10381597462842
0.35,-0.08085,-0.23285647774942,-0.10981871351339
0.36,-0.08316,-0.24544548595351,-0.11571217995345
0.37,-0.08547,-0.25885662867841,-0.1219917219466
0.38,-0.08778,-0.27260826489902,-0.12842683718921
0.39,-0.09009,-0.28657912874839,-0.1349592480208
0.4,-0.0924,-0.30107942820618,-0.14173685541063
0.41,-0.09471,-0.31561625226066,-0.14852449863118
0.42,-0.09702,-0.329314980349,-0.15490342629121
0.43,-0.09933,-0.34517172247095,-0.16230592405703
0.44,-0.10164,-0.36066598934006,-0.1695268762692
0.45,-0.10395,-0.37566525376392,-0.17650248142009
0.46,-0.10626,-0.39319356503647,-0.18467858869116
0.47,-0.10857,-0.40915884000688,-0.19209826587338
0.48,-0.11088,-0.42531793417222,-0.19960189931487
0.49,-0.11319,-0.44323464009123,-0.20793676691865
0.5,-0.1155,-0.46111019677031,-0.2162427258168
0.51,-0.11781,-0.47921255583481,-0.22464833150662
0.52,-0.12012,-0.49799813137981,-0.23337012153241
0.53,-0.12243,-0.51715053206751,-0.24225707425982
0.54,-0.12474,-0.53585400556869,-0.25091905688091
0.55,-0.12705,-0.55648250937435,-0.26049132969387
0.56,-0.12936,-0.57614210169895,-0.26958933033903
0.57,-0.13167,-0.59561852604863,-0.2785890875295
0.58,-0.13398,-0.61410565089478,-0.287105178819
0.59,-0.13629,-0.63485911573309,-0.29669407246903
0.6,-0.1386,-0.65748287083267,-0.30716457335245
0.61,-0.14091,-0.6795714608524,-0.31736706335378
0.62,-0.14322,-0.70068592359737,-0.32709190448322
0.63,-0.14553,-0.72242299880241,-0.3371024828806
0.64,-0.14784,-0.7449103047404,-0.34745969904639
0.65,-0.15015,-0.76817315893538,-0.35817575398256
0.66,-0.15246,-0.79133617274247,-0.36883178253588
0.67,-0.15477,-0.81522139344177,-0.37982101277201
0.68,-0.15708,-0.83884053801003,-0.39066983218337
0.69,-0.15939,-0.86305625817703,-0.40179179985095
