disp_y,id,x,y,z
-0.013392733979901,58,0,-0.8,0
-0.0078567777528892,56,0,-0.9,0
-0.021261148789439,60,0,-0.7,0
-0.004169024540202,54,0,-1,0
-0.031419987273031,62,0,-0.6,0
-0.0018545915402941,52,0,-1.1,0
-0.00063000992486857,50,0,-1.2,0
-0.00018294744592882,48,0,-1.3,0
-2.678221362555e-05,46,0,-1.4,0
3.1790478590356e-05,44,0,-1.5,0
5.0224873936003e-05,42,0,-1.6,0
4.837915034478e-05,40,0,-1.7,0
3.6331556487679e-05,38,0,-1.8,0
1.9217429175626e-05,35,0,-1.9,0
0,34,0,-2,0
-0.10858494669486,711,0,-0.2,0
-0.061964733117162,484,0,-0.4,0
-0.052912156262564,482,0,-0.45,0
-0.044772572166786,479,0,-0.5,0
-0.1120308614739,742,0,-0.1875,0
-0.11551670012155,744,0,-0.175,0
-0.12271622240767,748,0,-0.15,0
-0.11912378052581,751,0,-0.1625,0
-0.10199431060791,598,0,-0.225,0
-0.095562698987817,592,0,-0.25,0
-0.089334394195055,590,0,-0.275,0
-0.077531215902508,583,0,-0.325,0
-0.08321992877217,580,0,-0.3,0
-0.07210360092149,569,0,-0.35,0
-0.13755887350634,762,0,-0.1,0
-0.13380700987827,765,0,-0.1125,0
-0.13007035210617,770,0,-0.125,0
-0.12637993432453,780,0,-0.1375,0
-0.1413325606926,808,0,-0.0875,0
-0.14509365987723,810,0,-0.075,0
-0.15244876392004,814,0,-0.05,0
-0.14882578821278,817,0,-0.0625,0
-0.16242001085403,828,0,0,0
-0.1610543483498,831,0,-0.0125,0
-0.15892173599822,836,0,-0.025,0
-0.15589189599791,846,0,-0.0375,0
-0.1049898709093,713,0.0125,-0.2125,0
-0.1083708050488,712,0.0125,-0.2,0
-0.11175339604593,743,0.0125,-0.1875,0
-0.11526536638838,745,0.0125,-0.175,0
-0.11878836591483,750,0.0125,-0.1625,0
-0.12237695455281,749,0.0125,-0.15,0
-0.12599566050207,781,0.0125,-0.1375,0
-0.16125243682798,829,0.0125,0,0
-0.16031136386075,830,0.0125,-0.0125,0
-0.15791452921747,835,0.0125,-0.025,0
-0.12965779602775,769,0.0125,-0.125,0
-0.15494161582889,847,0.0125,-0.0375,0
-0.15161605404084,815,0.0125,-0.05,0
-0.14444142139821,811,0.0125,-0.075,0
-0.1333405706408,764,0.0125,-0.1125,0
-0.14807833190835,816,0.0125,-0.0625,0
-0.14075013401972,809,0.0125,-0.0875,0
-0.1370456028692,763,0.0125,-0.1,0
-0.082723158984984,581,0.025,-0.3,0
-0.088623727449123,591,0.025,-0.275,0
-0.076983024879587,582,0.025,-0.325,0
-0.094814132264347,593,0.025,-0.25,0
-0.071656897659108,570,0.025,-0.35,0
-0.066516962589687,571,0.025,-0.375,0
-0.10124088344241,596,0.025,-0.225,0
-0.10441242786294,707,0.025,-0.2125,0
-0.10773249360368,710,0.025,-0.2,0
-0.11117769108445,747,0.025,-0.1875,0
-0.11458545870233,746,0.025,-0.175,0
-0.11806412817183,753,0.025,-0.1625,0
-0.12157651425208,752,0.025,-0.15,0
-0.12513005533391,779,0.025,-0.1375,0
-0.15970469392723,832,0.025,0,0
-0.15806680642631,833,0.025,-0.0125,0
-0.12869906583667,768,0.025,-0.125,0
-0.15289125963329,845,0.025,-0.0375,0
-0.15571381937299,834,0.025,-0.025,0
-0.14975194085892,818,0.025,-0.05,0
-0.14642457160475,819,0.025,-0.0625,0
-0.13228689996393,767,0.025,-0.1125,0
-0.14296878680353,812,0.025,-0.075,0
-0.13944110645353,813,0.025,-0.0875,0
-0.13587048929524,766,0.025,-0.1,0
-0.10352232391314,708,0.0375,-0.2125,0
-0.10686304021433,709,0.0375,-0.2,0
-0.11014840153307,760,0.0375,-0.1875,0
-0.11350933430098,759,0.0375,-0.175,0
-0.11689667863473,756,0.0375,-0.1625,0
-0.12031778049225,757,0.0375,-0.15,0
-0.15458846653469,839,0.0375,-0.0125,0
-0.12374851619053,777,0.0375,-0.1375,0
-0.15613626377415,840,0.0375,0,0
-0.15242772252043,842,0.0375,-0.025,0
-0.12719351342255,776,0.0375,-0.125,0
-0.14072062067015,825,0.0375,-0.075,0
-0.14698063906855,823,0.0375,-0.05,0
-0.14983528460281,843,0.0375,-0.0375,0
-0.13062706248676,773,0.0375,-0.1125,0
-0.1439227260943,822,0.0375,-0.0625,0
-0.13741486962382,826,0.0375,-0.0875,0
-0.13404390116704,774,0.0375,-0.1,0
-0.081347050863269,584,0.05,-0.3,0
-0.087128348927189,595,0.05,-0.275,0
-0.075862111402463,585,0.05,-0.325,0
-0.070434720413193,568,0.05,-0.35,0
-0.093102520084454,594,0.05,-0.25,0
-0.09928580834478,597,0.05,-0.225,0
-0.065387288981827,565,0.05,-0.375,0
-0.10555941643451,704,0.05,-0.2,0
-0.060859382608121,485,0.05,-0.4,0
-0.051744416009849,483,0.05,-0.45,0
-0.036909726773374,481,0.05,-0.55,0
-0.043943910426161,480,0.05,-0.5,0
-0.10878485473427,761,0.05,-0.1875,0
-0.11204394062213,758,0.05,-0.175,0
-0.11532785898612,755,0.05,-0.1625,0
-0.11861281294164,754,0.05,-0.15,0
-0.12190658507658,778,0.05,-0.1375,0
-0.15223017579012,837,0.05,0,0
-0.15040871595298,838,0.05,-0.0125,0
-0.14609532138404,844,0.05,-0.0375,0
-0.12518302913601,775,0.05,-0.125,0
-0.14840354059112,841,0.05,-0.025,0
-0.14353581798227,820,0.05,-0.05,0
-0.1284408095366,772,0.05,-0.1125,0
-0.14077290787797,821,0.05,-0.0625,0
-0.13784663277624,824,0.05,-0.075,0
-0.13479722134153,827,0.05,-0.0875,0
-0.13165034061177,771,0.05,-0.1,0
-0.10090718614572,706,0.0625,-0.2125,0
-0.10402044292678,705,0.0625,-0.2,0
-0.1071095734997,802,0.0625,-0.1875,0
-0.11024404876924,803,0.0625,-0.175,0
-0.11338111237073,804,0.0625,-0.1625,0
-0.1165241302861,798,0.0625,-0.15,0
-0.14585311586264,867,0.0625,-0.0125,0
-0.14758084013812,866,0.0625,0,0
-0.11964624773652,797,0.0625,-0.1375,0
-0.12580737091288,801,0.0625,-0.1125,0
-0.12275164935418,799,0.0625,-0.125,0
-0.14404309329566,865,0.0625,-0.025,0
-0.13967364273099,864,0.0625,-0.05,0
-0.14196697007699,863,0.0625,-0.0375,0
-0.13717811365234,876,0.0625,-0.0625,0
-0.13451740751855,875,0.0625,-0.075,0
-0.12880544766004,800,0.0625,-0.1,0
-0.13171505789648,874,0.0625,-0.0875,0
-0.07920725834553,589,0.075,-0.3,0
-0.084720386816692,603,0.075,-0.275,0
-0.073867064624327,588,0.075,-0.325,0
-0.090440611422445,600,0.075,-0.25,0
-0.068815283276321,567,0.075,-0.35,0
-0.096277340419612,601,0.075,-0.225,0
-0.063803866786732,566,0.075,-0.375,0
-0.09912461204237,702,0.075,-0.2125,0
-0.10210143224835,700,0.075,-0.2,0
-0.10513358488862,699,0.075,-0.1875,0
-0.10812527310952,698,0.075,-0.175,0
-0.1111161927714,805,0.075,-0.1625,0
-0.11408890080805,795,0.075,-0.15,0
-0.11705058331073,796,0.075,-0.1375,0
-0.14297298019193,856,0.075,0,0
-0.14128399260013,855,0.075,-0.0125,0
-0.13958457484184,854,0.075,-0.025,0
-0.11996248400421,788,0.075,-0.125,0
-0.12282555779831,789,0.075,-0.1125,0
-0.13768480255409,862,0.075,-0.0375,0
-0.13558701191462,861,0.075,-0.05,0
-0.13331191293525,877,0.075,-0.0625,0
-0.13087448307573,871,0.075,-0.075,0
-0.12830116565734,870,0.075,-0.0875,0
-0.12560862270677,790,0.075,-0.1,0
-0.097130337103437,703,0.0875,-0.2125,0
-0.10000901460689,701,0.0875,-0.2,0
-0.10286980137074,696,0.0875,-0.1875,0
-0.10572507090262,697,0.0875,-0.175,0
-0.10855782506834,807,0.0875,-0.1625,0
-0.11138589404651,792,0.0875,-0.15,0
-0.11416424715,793,0.0875,-0.1375,0
-0.13841098526685,851,0.0875,0,0
-0.13514279448658,853,0.0875,-0.025,0
-0.136771427431,850,0.0875,-0.0125,0
-0.11690164231409,787,0.0875,-0.125,0
-0.133348050417,859,0.0875,-0.0375,0
-0.13139707806884,858,0.0875,-0.05,0
-0.12703758122639,872,0.0875,-0.075,0
-0.1292884543014,879,0.0875,-0.0625,0
-0.11956744572722,784,0.0875,-0.1125,0
-0.12465473538482,868,0.0875,-0.0875,0
-0.12216153298011,785,0.0875,-0.1,0
3.0615298791986e-05,39,0.1,-1.8,0
-0.001712567294427,53,0.1,-1.1,0
-0.076331904545007,586,0.1,-0.3,0
-0.081545922155649,604,0.1,-0.275,0
-0.071290459631185,587,0.1,-0.325,0
-0.019557084939432,61,0.1,-0.7,0
-0.086848123630531,599,0.1,-0.25,0
-0.01237306338272,59,0.1,-0.8,0
-0.066443445842219,562,0.1,-0.35,0
-0.092266405369263,602,0.1,-0.225,0
-0.00020233097959859,49,0.1,-1.3,0
-0.09771266756436,611,0.1,-0.2,0
0,37,0.1,-2,0
