time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.0043238731584609,-0.0020860409622395
0.02,-0.00452,-0.0059998211531993,-0.0028933104416498
0.03,-0.00678,-0.0068544512401058,-0.0033036766331383
0.04,-0.00904,-0.007680350655358,-0.0036997484375023
0.05,-0.0113,-0.0084852126743265,-0.0040852465350112
0.06,-0.01356,-0.0092743288862558,-0.0044627286300473
0.07,-0.01582,-0.010041864138184,-0.0048293726524616
0.08,-0.01808,-0.010581148228147,-0.0050852553222444
0.09,-0.02034,-0.011106745528862,-0.0053341181254853
0.1,-0.0226,-0.011620963145845,-0.0055770769776159
0.11,-0.02486,-0.012125559756055,-0.0058149829465848
0.12,-0.02712,-0.013445972677993,-0.0064474377057619
0.13,-0.02938,-0.019675604248754,-0.0094521577842955
0.14,-0.03164,-0.025113010422719,-0.012072376125493
0.15,-0.0339,-0.029784120171417,-0.014320331248413
0.16,-0.03616,-0.033850674835324,-0.016273992308869
0.17,-0.03842,-0.037428131484651,-0.017989215741657
0.18,-0.04068,-0.040417578263451,-0.019418596393956
0.19,-0.04294,-0.042402404099469,-0.020361157866902
0.2,-0.0452,-0.044145275350834,-0.021185310614394
0.21,-0.04746,-0.048851923144427,-0.023440969233012
0.22,-0.04972,-0.05579326583681,-0.026774592698822
0.23,-0.05198,-0.061786176661764,-0.0296487054317
0.24,-0.05424,-0.066882034172431,-0.032087719815804
0.25,-0.0565,-0.071960099827762,-0.034515895912643
0.26,-0.05876,-0.080407307199242,-0.038567881637558
0.27,-0.06102,-0.087289799027959,-0.041861209852077
0.28,-0.06328,-0.092714327313045,-0.044447691104979
0.29,-0.06554,-0.10405786111497,-0.049888016302232
0.3,-0.0678,-0.12408489655674,-0.059511706160729
0.31,-0.07006,-0.14368982730128,-0.068924178779042
0.32,-0.07232,-0.16276679487185,-0.078074141445399
0.33,-0.07458,-0.18123857057246,-0.086923923234903
0.34,-0.07684,-0.19908360953187,-0.095462494335874
0.35,-0.0791,-0.21633080602442,-0.10370307140129
0.36,-0.08136,-0.23216617977159,-0.111253410543
0.37,-0.08362,-0.24572276898701,-0.11769641269129
0.38,-0.08588,-0.25805347914349,-0.12353873237235
0.39,-0.08814,-0.26900780530985,-0.12870762335331
0.4,-0.0904,-0.27871958297766,-0.1332671584681
