time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.0093627596422595,-0.0044760317611234
0.02,-0.00452,-0.012346462308366,-0.005898528683919
0.03,-0.00678,-0.0143481983083,-0.0068500257580668
0.04,-0.00904,-0.015585581360623,-0.0074355310411412
0.05,-0.0113,-0.016763812147862,-0.0079920038670078
0.06,-0.01356,-0.017898560625114,-0.0085269711810028
0.07,-0.01582,-0.019000690304047,-0.0090456499328699
0.08,-0.01808,-0.020077901130419,-0.0095517376962955
0.09,-0.02034,-0.021135823627487,-0.010047938116692
0.1,-0.0226,-0.02217868501804,-0.01053628075789
0.11,-0.02486,-0.026712126621229,-0.012696039504206
0.12,-0.02712,-0.035522076472574,-0.01690147009058
0.13,-0.02938,-0.043767002072857,-0.020832858212371
0.14,-0.03164,-0.051410818382176,-0.024472061909839
0.15,-0.0339,-0.058487683762049,-0.027835036751253
0.16,-0.03616,-0.06432853964977,-0.03060200988309
0.17,-0.03842,-0.068934059221813,-0.032775004151567
0.18,-0.04068,-0.072517777672978,-0.034456331448544
0.19,-0.04294,-0.075793535966643,-0.035987470573259
0.2,-0.0452,-0.078952704714095,-0.037460273794948
0.21,-0.04746,-0.087945631348692,-0.041720828269047
0.22,-0.04972,-0.096264872860998,-0.045655867327473
0.23,-0.05198,-0.10396087920684,-0.049289205006464
0.24,-0.05424,-0.11109527916085,-0.05265009199996
0.25,-0.0565,-0.11832612550336,-0.056054688217994
0.26,-0.05876,-0.13123684580671,-0.062175365866502
0.27,-0.06102,-0.14301821831864,-0.067750094135981
0.28,-0.06328,-0.1536141516443,-0.072751731606533
0.29,-0.06554,-0.1634363614054,-0.077376474976179
0.295,-0.06667,-0.16791012398474,-0.079477272183701
0.305,-0.06893,-0.18243715838031,-0.086346204392686
0.315,-0.07119,-0.20011392761667,-0.094716514278228
0.325,-0.07345,-0.21707326205657,-0.10273637712227
0.335,-0.07571,-0.23337287784192,-0.11043305033811
0.345,-0.07797,-0.24901254855066,-0.11780593834648
0.355,-0.08023,-0.2634166261834,-0.12458120819409
0.365,-0.08249,-0.27680060565189,-0.13086037390705
0.375,-0.08475,-0.28889815936818,-0.13651628526515
0.385,-0.08701,-0.29976758309356,-0.14157685531807
0.395,-0.08927,-0.31129472482751,-0.14694540510349
0.405,-0.09153,-0.32809949938349,-0.15483293673418
0.415,-0.09379,-0.34366039033009,-0.16211520223478
0.425,-0.09605,-0.36677544298716,-0.17300959139449
0.435,-0.09831,-0.39063744458436,-0.1842490786158
0.445,-0.10057,-0.41272132993093,-0.19462421984131
0.455,-0.10283,-0.43269373266802,-0.20397640171975
0.465,-0.10509,-0.45095021060367,-0.2124964685188
0.475,-0.10735,-0.46785351158915,-0.22035791522328
0.485,-0.10961,-0.48322373008476,-0.22747460788522
0.495,-0.11187,-0.4966590635384,-0.23365485852075
0.505,-0.11413,-0.50888743234398,-0.23924689476307
0.515,-0.11639,-0.52008794824537,-0.24433644971238
0.525,-0.11865,-0.53463326394408,-0.25102021363235
0.535,-0.12091,-0.55717837467384,-0.26152783072414
0.545,-0.12317,-0.58452159805747,-0.27432003020896
0.555,-0.12543,-0.61219040673256,-0.28725422643782
0.565,-0.12769,-0.63841556892345,-0.29948369525751
0.575,-0.12995,-0.6630870985159,-0.31095537190517
0.585,-0.13221,-0.68641512706493,-0.32176946856631
0.595,-0.13447,-0.70966517240261,-0.33253447383643
0.605,-0.13673,-0.73373500089772,-0.34368091502077
0.615,-0.13899,-0.75627059758646,-0.35407953428406
0.625,-0.14125,-0.77756902968339,-0.3638736460303
0.635,-0.14351,-0.79760488812314,-0.37305247455416
0.645,-0.14577,-0.81651082450944,-0.38167922058965
0.655,-0.14803,-0.83758780520325,-0.39133484326474
0.665,-0.15029,-0.86517559356282,-0.40409707076489
0.675,-0.15255,-0.8911024500065,-0.41605123038735
0.685,-0.15481,-0.91678443049909,-0.4278751760926
0.695,-0.15707,-0.94530613925219,-0.44104414961141
0.705,-0.15933,-0.97233759638366,-0.45348539738141
0.715,-0.16159,-0.99788164059735,-0.46520096955472
0.725,-0.16385,-1.0209974067232,-0.47574240217919
0.735,-0.16611,-1.0425664603364,-0.48553055533307
0.745,-0.16837,-1.0625537409305,-0.49454891282128
0.755,-0.17063,-1.0809010188558,-0.50277022680328
0.765,-0.17289,-1.1028947866719,-0.51272889075759
0.775,-0.17515,-1.1261437314317,-0.52327528185625
0.785,-0.17741,-1.1482360060372,-0.53325538118332
0.795,-0.17967,-1.1797901554935,-0.5477490632048
0.805,-0.18193,-1.2106958301183,-0.56191632435993
0.815,-0.18419,-1.2396511085818,-0.57513377821866
0.825,-0.18645,-1.2668057383024,-0.58747406146735
0.835,-0.18871,-1.2939722026989,-0.59980607930469
0.845,-0.19097,-1.3248193880753,-0.61388983435104
0.855,-0.19323,-1.3542703029979,-0.62728988498639
0.865,-0.19549,-1.3844947310121,-0.64104441021671
0.875,-0.19775,-1.412691114597,-0.6538158042878
0.885,-0.20001,-1.439174481307,-0.66575390303844
0.895,-0.20227,-1.4657104014453,-0.67770392787781
0.905,-0.20453,-1.4933598587867,-0.69017264853935
0.915,-0.20679,-1.5196837183281,-0.70199151534331
0.925,-0.20905,-1.5448714351961,-0.71325051468812
0.935,-0.21131,-1.5797139191806,-0.72911979266733
0.945,-0.21357,-1.6245369910502,-0.74974909402456
0.955,-0.21583,-1.6675829361517,-0.76950805737136
0.965,-0.21809,-1.7089027968179,-0.7884212178137
0.975,-0.22035,-1.7488232662599,-0.80664866180973
0.985,-0.22261,-1.7894917059013,-0.82521977091739
0.995,-0.22487,-1.8280200963179,-0.84274852676609
1.005,-0.22374,-1.7891514440648,-0.82489850364306
1.015,-0.21922,-1.6336718282535,-0.75337676455544
1.025,-0.2147,-1.4797724334548,-0.68242641340679
1.035,-0.21018,-1.3266588339723,-0.61165756080987
1.045,-0.20566,-1.1819640096023,-0.54479653303642
1.055,-0.20114,-1.048379233242,-0.48319127738322
1.065,-0.19662,-0.9152717644552,-0.42164278093402
1.075,-0.1921,-0.78491368207069,-0.3613186024973
1.085,-0.18758,-0.66892630870281,-0.30779264127884
1.095,-0.18306,-0.55992017059998,-0.25754564287134
1.105,-0.17854,-0.45399491829072,-0.20867423395923
1.115,-0.17402,-0.34890921169081,-0.16008959192274
1.125,-0.1695,-0.25564510164642,-0.11712268738615
1.135,-0.16498,-0.17108294982605,-0.078199686832423
1.145,-0.16046,-0.099442687111292,-0.045374762749038
1.155,-0.15594,-0.044611987940614,-0.020404413338755
1.165,-0.15142,-0.0055196830575001,-0.0026800513285287
1.17,-0.14916,-0.011438026315361,-0.0054081565212011
1.18,-0.14464,-9.280826077134e-14,-0.00020763887823466
1.19,-0.14012,5.995201071899e-14,-0.0002076388789404
1.2,-0.1356,7.982643881356e-13,-0.00020763887976159
1.21,-0.13108,1.2602909548823e-12,-0.00020763888058311
1.22,-0.12656,1.7217588051445e-12,-0.0002076388814045
