time,disp_y_top,h,react_y_top,stress_yy
0,0,0,0,0
0.01,-0.00226,0.081726825400814,-0.0072062416005449,-0.00057321824449897
0.02,-0.00452,0.081726825400814,-0.0193211606091,-0.0015362126683469
0.03,-0.00678,0.081726825400814,-0.037958049385554,-0.0030167406809591
0.04,-0.00904,0.081726825400814,-0.049696549873625,-0.0039472792363828
0.05,-0.0113,0.081726825400814,-0.071979994428307,-0.0057150850980776
0.06,-0.01356,0.081726825400814,-0.087460407702583,-0.0069402704142312
0.07,-0.01582,0.081726825400814,-0.11396792792058,-0.0090406840001721
0.08,-0.01808,0.081726825400814,-0.13389589246244,-0.010615985820792
0.09,-0.02034,0.081726825400814,-0.15694901016923,-0.012437990548932
0.1,-0.0226,0.081726825400814,-0.18544400758041,-0.014690562293027
0.11,-0.02486,0.081726825400814,-0.20597562624183,-0.016307893033589
0.12,-0.02712,0.081726825400814,-0.24162671233143,-0.019125226086005
0.13,-0.02938,0.081726825400814,-0.26874170511941,-0.02126143902849
0.14,-0.03164,0.081726825400814,-0.30084855453087,-0.023792088651504
0.15,-0.0339,0.081726825400814,-0.33717332502065,-0.026655445164294
0.16,-0.03616,0.081726825400814,-0.36537841044782,-0.028870547157837
0.17,-0.03842,0.081726825400814,-0.41137310487016,-0.032497207437309
0.18,-0.04068,0.081726825400814,-0.44530307796497,-0.035161672462522
0.19,-0.04294,0.081726825400814,-0.48814512230025,-0.038531404198301
0.2,-0.0452,0.081726825400814,-0.531644022094,-0.041950198405417
0.21,-0.04746,0.081726825400814,-0.57008108737047,-0.044963115980794
0.22,-0.04972,0.081726825400814,-0.62388496809609,-0.049194200182941
0.23,-0.05198,0.081726825400814,-0.66484167983469,-0.052400314984742
0.24,-0.05424,0.081726825400814,-0.71994052999095,-0.056726660656758
0.25,-0.0565,0.081726825400814,-0.7698276395698,-0.060635044820054
0.26,-0.05876,0.081726825400814,-0.81985087275692,-0.064549915622127
0.27,-0.06102,0.081726825400814,-0.8808246140592,-0.069331080371086
0.28,-0.06328,0.081726825400814,-0.92861221036592,-0.073059755374911
0.29,-0.06554,0.081726825400814,-0.99727700710635,-0.078443375902513
0.3,-0.0678,0.081726825400814,-1.0530190272607,-0.082795354676649
0.31,-0.07006,0.081726825400814,-1.1165302187268,-0.087759589575882
0.32,-0.07232,0.081726825400814,-1.1828500148435,-0.092942565946608
0.33,-0.07458,0.081726825400814,-1.2425891626971,-0.097597136925606
0.34,-0.07684,0.081726825400814,-1.3276380200957,-0.1042578350431
0.35,-0.0791,0.081726825400814,-1.3950064788106,-0.10950807941636
0.36,-0.08136,0.081726825400814,-1.4525494659595,-0.1139711828012
0.37,-0.08362,0.081726825400814,-1.5038231984369,-0.11792952257286
0.38,-0.08588,0.081726825400814,-1.6040939589313,-0.12577846469325
0.39,-0.08814,0.081726825400814,-1.6957716411517,-0.13293759568606
0.4,-0.0904,0.081726825400814,-1.7687324517313,-0.13860332135815
0.41,-0.09266,0.081726825400814,-1.8323814973476,-0.14352181192844
0.42,-0.09492,0.081726825400814,-1.9054144751421,-0.14917943247286
0.43,-0.09718,0.081726825400814,-2.0180613631471,-0.15797969595692
0.44,-0.09944,0.081726825400814,-2.1133834620842,-0.16539587315664
0.45,-0.1017,0.081726825400814,-2.1924523481714,-0.1715136457744
0.46,-0.10396,0.081726825400814,-2.2627741434288,-0.17692844857112
0.47,-0.10622,0.081726825400814,-2.3610425579168,-0.18455689819486
0.48,-0.10848,0.081726825400814,-2.4802949613433,-0.19384557502873
0.49,-0.11074,0.081726825400814,-2.5780188355434,-0.20141640292895
0.5,-0.113,0.081726825400814,-2.6623407298415,-0.20791389243346
0.51,-0.11526,0.081726825400814,-2.738282445866,-0.21373652746396
0.52,-0.11752,0.081726825400814,-2.8688636812004,-0.22389302965693
0.53,-0.11978,0.081726825400814,-2.9917015083921,-0.23342603485556
0.54,-0.12204,0.081726825400814,-3.0920802239708,-0.24116755342297
0.55,-0.1243,0.081726825400814,-3.181233020133,-0.24800733517734
0.56,-0.12656,0.081726825400814,-3.2796098088073,-0.25557002231594
0.57,-0.12882,0.081726825400814,-3.4243212818337,-0.26680477963641
0.58,-0.13108,0.081726825400814,-3.5470469500216,-0.27628503499677
0.59,-0.13334,0.081726825400814,-3.6527222917416,-0.28440158661018
0.6,-0.1356,0.081726825400814,-3.7477055808151,-0.29165851650779
0.61,-0.13786,0.081726825400814,-3.8870273140256,-0.30242614228037
0.62,-0.14012,0.081726825400814,-4.0484164307837,-0.31493465549189
0.63,-0.14238,0.081726825400814,-4.1876049362908,-0.3256706861483
0.64,-0.14464,0.081726825400814,-4.3063636318291,-0.33477472882775
0.65,-0.1469,0.081726825400814,-4.4148578616608,-0.34305212097247
0.66,-0.14916,0.081726825400814,-4.5148458154287,-0.35064226280453
0.67,-0.15142,0.081726825400814,-4.6084340720912,-0.35771278767952
0.68,-0.15368,0.081726825400814,-4.6964437663435,-0.36432868279611
0.69,-0.15594,0.081726825400814,-4.8354476643441,-0.37498628805988
0.7,-0.1582,0.081726825400814,-5.0329976065774,-0.39028603357811
0.71,-0.16046,0.081726825400814,-5.2192298822868,-0.40467168144501
0.72,-0.16272,0.081726825400814,-5.3879328776542,-0.41765437114739
0.73,-0.16498,0.081726825400814,-5.5291687824011,-0.42844761580385
0.74,-0.16724,0.081726825400814,-5.6573701842433,-0.43819347346479
0.75,-0.1695,0.081726825400814,-5.775891151031,-0.44715729190874
0.76,-0.17176,0.081726825400814,-5.8866676732164,-0.45549240915633
