time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.0086841665277671,-0.00069062375616791
0.02,-0.00452,-0.013874220860845,-0.0011026333050517
0.03,-0.00678,-0.017188160118489,-0.0013651383170786
0.04,-0.00904,-0.044407276020868,-0.0035287428766588
0.05,-0.0113,-0.080508346572311,-0.0063956404210429
0.06,-0.01356,-0.10672593525475,-0.0084737238509818
0.07,-0.01582,-0.12520191308146,-0.0099344741348654
0.08,-0.01808,-0.14126758880785,-0.011201965546702
0.09,-0.02034,-0.15551887245041,-0.012323532963947
0.1,-0.0226,-0.1681951066786,-0.013318290319923
0.11,-0.02486,-0.17987267929222,-0.014232224531686
0.12,-0.02712,-0.1940007557461,-0.015339838738075
0.13,-0.02938,-0.25429476835971,-0.020117193212793
0.14,-0.03164,-0.30942418075885,-0.024478936332168
0.15,-0.0339,-0.35890848495988,-0.028387289743179
0.16,-0.03616,-0.39722335746295,-0.031404673525563
0.17,-0.03842,-0.428806778375,-0.033883945712578
0.18,-0.04068,-0.45680121352501,-0.036074782255442
0.19,-0.04294,-0.48169138371487,-0.038016023513191
0.2,-0.0452,-0.50422814170425,-0.039767375626642
0.21,-0.04746,-0.52494368725874,-0.041371244286234
0.22,-0.04972,-0.57493323541271,-0.04530135841554
0.23,-0.05198,-0.65650685947616,-0.051739096568193
0.24,-0.05424,-0.7331190557718,-0.057775857468289
0.25,-0.0565,-0.80042680819142,-0.063067600011837
0.26,-0.05876,-0.85408287071951,-0.06727000488487
0.27,-0.06102,-0.89901925358349,-0.070775181529251
0.28,-0.06328,-0.93926689987849,-0.073903013924368
0.29,-0.06554,-0.97643320966791,-0.076781321996804
0.3,-0.0678,-1.0107131165017,-0.079425708735399
0.31,-0.07006,-1.0426417478058,-0.081878821794868
0.32,-0.07232,-1.143487506463,-0.08981003911986
0.33,-0.07458,-1.2458474494021,-0.097854647984991
0.34,-0.07684,-1.3406929218576,-0.10529396677778
0.35,-0.0791,-1.4221071372549,-0.11165953939359
0.36,-0.08136,-1.4875689556862,-0.11675214393982
0.37,-0.08362,-1.5463066519166,-0.12130392640868
0.38,-0.08588,-1.6000430291319,-0.12545172997189
0.39,-0.08814,-1.6497000407203,-0.12926914672706
0.4,-0.0904,-1.6955953610788,-0.13278154322779
0.41,-0.09266,-1.7755545049423,-0.13899812487505
0.42,-0.09492,-1.9045301512787,-0.14910633147102
0.43,-0.09718,-2.0270296298669,-0.15868965881349
0.44,-0.09944,-2.1360446095505,-0.16719297573273
0.45,-0.1017,-2.2267344696861,-0.1742334404029
0.46,-0.10396,-2.3052151990396,-0.18029674227882
0.47,-0.10622,-2.3766229925182,-0.18578991647344
0.48,-0.10848,-2.4423740441207,-0.19082541614861
0.49,-0.11074,-2.5036977378877,-0.19550119636133
0.5,-0.113,-2.5672883940981,-0.20034956637477
0.51,-0.11526,-2.7232170910007,-0.21253335498151
0.52,-0.11752,-2.8714420327883,-0.22409313523959
0.53,-0.11978,-3.0068238500412,-0.23462223250344
0.54,-0.12204,-3.1227684408714,-0.24359911457603
0.55,-0.1243,-3.221598199904,-0.25120826100179
0.56,-0.12656,-3.3116208315852,-0.25810778254142
0.57,-0.12882,-3.3947421514394,-0.26444899099237
0.58,-0.13108,-3.4723610233112,-0.27034314736684
0.59,-0.13334,-3.5453267207389,-0.27585802150175
0.6,-0.1356,-3.7009325664803,-0.28793295697613
0.61,-0.13786,-3.8732354396698,-0.30132322681433
0.62,-0.14012,-4.0339280673624,-0.31377890046386
0.63,-0.14238,-4.1758546875301,-0.32473395515765
0.64,-0.14464,-4.2959295720244,-0.33394500754328
0.65,-0.1469,-4.4053054793319,-0.3422953214994
0.66,-0.14916,-4.5061755153812,-0.34995867412601
0.67,-0.15142,-4.6000743267347,-0.35705693439568
0.68,-0.15368,-4.6886379516511,-0.36371970108686
0.69,-0.15594,-4.8266581968904,-0.37430087028986
0.7,-0.1582,-5.0234010300219,-0.38953642570758
0.71,-0.16046,-5.2103499454442,-0.40397947122276
0.72,-0.16272,-5.3793347479883,-0.41698447466641
