time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.011483755510375,-0.00091334517221432
0.02,-0.00452,-0.02510491727632,-0.0019960723202359
0.03,-0.00678,-0.034039509423122,-0.0027050202095924
0.04,-0.00904,-0.052409336888171,-0.0041635373288686
0.05,-0.0113,-0.074090009540374,-0.0058834514610699
0.06,-0.01356,-0.08886689617103,-0.0070526268309152
0.07,-0.01582,-0.10024797383069,-0.0079504936702322
0.08,-0.01808,-0.11053801150535,-0.0087602797946315
0.09,-0.02034,-0.13274560516439,-0.010517316708794
0.1,-0.0226,-0.17155166990274,-0.013593019858868
0.11,-0.02486,-0.20529139662077,-0.01626266677989
0.12,-0.02712,-0.22911610271701,-0.018141504726353
0.13,-0.02938,-0.24769512826312,-0.019600785861374
0.14,-0.03164,-0.28079677184209,-0.022212409470248
0.15,-0.0339,-0.32050815734311,-0.025346347756555
0.16,-0.03616,-0.35237141790459,-0.027853016013804
0.17,-0.03842,-0.37713542319536,-0.02979250229722
0.18,-0.04068,-0.39882079250164,-0.031484528752758
0.19,-0.04294,-0.45251504785239,-0.035721581505632
0.2,-0.0452,-0.51034010721972,-0.040284019517158
0.21,-0.04746,-0.56025501949126,-0.044212897409451
0.22,-0.04972,-0.59781005371791,-0.047155395627766
0.23,-0.05198,-0.62942634996933,-0.049621671879133
0.24,-0.05424,-0.69108001785227,-0.05447164664524
0.25,-0.0565,-0.74715792437784,-0.058873261311869
0.26,-0.05876,-0.79107514545936,-0.062303885103068
0.27,-0.06102,-0.82782999267498,-0.065160984509186
0.28,-0.06328,-0.87304287969826,-0.068687161307788
0.29,-0.06554,-0.95795112878534,-0.075367928019877
0.3,-0.0678,-1.0342734885918,-0.08135980344978
0.31,-0.07006,-1.0965589686473,-0.086230373304361
0.32,-0.07232,-1.1463936898535,-0.090106083861744
0.33,-0.07458,-1.2074914574587,-0.094870941185208
0.34,-0.07684,-1.287373951816,-0.10112231529708
0.35,-0.0791,-1.3551661419908,-0.10640668078585
0.36,-0.08136,-1.410126429985,-0.11066577441881
0.37,-0.08362,-1.4593150046169,-0.11446007829237
0.38,-0.08588,-1.5546077432132,-0.12191603641643
0.39,-0.08814,-1.6560157042733,-0.12985240554509
0.4,-0.0904,-1.7450095577253,-0.13679451851993
0.41,-0.09266,-1.8151505557126,-0.14223265055087
0.42,-0.09492,-1.8768909172063,-0.14699563755751
0.43,-0.09718,-1.9797004840323,-0.15501348477273
0.44,-0.09944,-2.0722624139978,-0.16220909349315
0.45,-0.1017,-2.1477022565176,-0.16803771926337
0.46,-0.10396,-2.2138515963596,-0.1731208410377
0.47,-0.10622,-2.3002671010548,-0.17980808015762
0.48,-0.10848,-2.427249507529,-0.18971420239623
0.49,-0.11074,-2.5434881198533,-0.19875695365955
0.5,-0.113,-2.6372925064556,-0.20601071333342
0.51,-0.11526,-2.7187024526273,-0.2122710822211
0.52,-0.11752,-2.8220587814612,-0.22026485802474
0.53,-0.11978,-2.9391514209593,-0.22934042229287
0.54,-0.12204,-3.037851856984,-0.23694675912818
0.55,-0.1243,-3.1230296751376,-0.24347030989581
0.56,-0.12656,-3.2016049652005,-0.24946000121031
0.57,-0.12882,-3.3535632551151,-0.26127517359346
0.58,-0.13108,-3.4946086540706,-0.27221272005598
0.59,-0.13334,-3.6142537752356,-0.28144198510909
0.6,-0.1356,-3.7155299823671,-0.28920300549662
0.61,-0.13786,-3.8210197693096,-0.29728702762564
0.62,-0.14012,-3.9616991853742,-0.30815427555726
0.63,-0.14238,-4.0848848166398,-0.31762190853981
0.64,-0.14464,-4.1895413643615,-0.32560881128185
0.65,-0.1469,-4.2846449764458,-0.33282618707139
0.66,-0.14916,-4.431565754059,-0.34415095055763
0.67,-0.15142,-4.5957239648482,-0.35683535375758
0.68,-0.15368,-4.742519210292,-0.36812953307692
0.69,-0.15594,-4.8652521453429,-0.37750401673364
0.7,-0.1582,-4.9761683708452,-0.38592771220053
0.71,-0.16046,-5.1305029573411,-0.39778529262113
0.72,-0.16272,-5.2794999868545,-0.4092071639922
0.73,-0.16498,-5.4059263429644,-0.41882695053937
0.74,-0.16724,-5.5199641266665,-0.42745075441678
0.75,-0.1695,-5.6466910612382,-0.43707005231783
0.76,-0.17176,-5.8375755237759,-0.45177677511823
0.77,-0.17402,-6.0159346927851,-0.46547468242938
0.78,-0.17628,-6.1628814914205,-0.4766705609563
0.79,-0.17854,-6.2948118424793,-0.48666049619092
0.8,-0.1808,-6.4472068926099,-0.49825929341773
0.81,-0.18306,-6.6235137773235,-0.51174227612239
0.82,-0.18532,-6.7750764212321,-0.52324920106702
0.83,-0.18758,-6.909400384902,-0.53337435800696
