disp_y,id,x,y,z
0,90,0,-2,0
4.178751360134e-05,91,0,-1.8,0
-0.00014435346324357,110,0,-1.3,0
-0.0034809267787709,113,0,-1,0
-0.00057364451426172,115,0,-1.1,0
-0.011637593630173,118,0,-0.8,0
-0.10220626685381,140,0,-0.1,0
-0.003687213922913,120,0,-0.9,0
-0.14953233728663,138,0,0,0
-0.02803852808461,123,0,-0.6,0
-0.011523655163488,125,0,-0.7,0
-0.054771123141043,135,0,-0.3,0
1.8455092605358e-05,94,0,-1.9,0
-0.098483427778747,133,0,-0.2,0
-0.00034105748859793,108,0,-1.2,0
3.4188064374035e-05,105,0,-1.5,0
-0.027697791580672,130,0,-0.5,0
2.1226695658286e-05,103,0,-1.4,0
-0.055702273296603,128,0,-0.4,0
4.7240593363691e-05,100,0,-1.7,0
6.7004070096248e-05,98,0,-1.6,0
-0.003160315225747,116,0.1,-1,0
3.741606007632e-05,95,0.1,-1.8,0
5.5845317883472e-05,101,0.1,-1.6,0
-0.051416769775582,131,0.1,-0.4,0
-0.010674581043521,121,0.1,-0.8,0
-0.00033001273460631,111,0.1,-1.2,0
-0.12656491597641,141,0.1,0,0
-0.025862835342765,126,0.1,-0.6,0
-0.091122855077238,136,0.1,-0.2,0
0,97,0.1,-2,0
7.1076392561565e-06,106,0.1,-1.4,0
-0.0026353921508182,114,0.2,-1,0
-0.0028921254497982,122,0.2,-0.9,0
-0.00055075893598647,117,0.2,-1.1,0
1.1199108537481e-05,96,0.2,-1.9,0
2.9799870953018e-05,99,0.2,-1.6,0
2.3231227705232e-05,102,0.2,-1.7,0
-0.041218414305379,129,0.2,-0.4,0
-0.00034691408031736,109,0.2,-1.2,0
-0.0089174847669812,119,0.2,-0.8,0
0,93,0.2,-2,0
2.5413673312743e-05,92,0.2,-1.8,0
-0.022370176197687,132,0.2,-0.5,0
-0.0091929239177276,127,0.2,-0.7,0
-0.043669831909146,137,0.2,-0.3,0
-0.093075071006366,139,0.2,0,0
-0.06923754322302,142,0.2,-0.1,0
-0.0001853569227054,112,0.2,-1.3,0
-0.021022961524354,124,0.2,-0.6,0
-9.0787156260239e-06,107,0.2,-1.5,0
-0.066021259039639,134,0.2,-0.2,0
-3.7153835994092e-05,104,0.2,-1.4,0
0,147,0.3,-2,0
-0.0019169460507876,158,0.3,-1,0
-0.028037808656631,167,0.3,-0.4,0
8.0542365571575e-06,145,0.3,-1.8,0
-0.0003917539334755,155,0.3,-1.2,0
-0.0065610801142658,161,0.3,-0.8,0
-0.015205163437506,164,0.3,-0.6,0
-0.043547936475233,170,0.3,-0.2,0
-8.9624432825944e-06,149,0.3,-1.6,0
-9.8362341186832e-05,152,0.3,-1.4,0
-0.061177387918878,173,0.3,0,0
-0.0091199502545462,163,0.4,-0.6,0
-0.015728368632667,166,0.4,-0.4,0
-0.010209131876222,168,0.4,-0.5,0
-0.0044372330011488,165,0.4,-0.7,0
-0.016874301728446,171,0.4,-0.3,0
-0.0013698115727918,162,0.4,-0.9,0
-0.00017028916727945,151,0.4,-1.4,0
-0.0004407640642231,154,0.4,-1.2,0
-6.2826519679603e-06,146,0.4,-1.9,0
-0.00029608834666091,156,0.4,-1.3,0
0,144,0.4,-2,0
-1.2288953246298e-05,143,0.4,-1.8,0
-0.001260232836783,157,0.4,-1,0
-0.0005691971489419,159,0.4,-1.1,0
-0.0040921867615038,160,0.4,-0.8,0
-0.021554659519799,169,0.4,-0.2,0
-0.023443854125878,174,0.4,-0.1,0
-3.2350466060002e-05,150,0.4,-1.7,0
-0.00010878886929294,153,0.4,-1.5,0
-0.032164956317255,172,0.4,0,0
-5.2655329871403e-05,148,0.4,-1.6,0
-0.0076534530539669,199,0.5,-0.4,0
-0.0050310967084688,196,0.5,-0.6,0
-0.002450819634233,193,0.5,-0.8,0
-0.00096926974824549,190,0.5,-1,0
-3.2430395978612e-05,177,0.5,-1.8,0
-0.0005054977280023,187,0.5,-1.2,0
-0.00023012175731216,184,0.5,-1.4,0
0,179,0.5,-2,0
-0.0095323999384983,205,0.5,0,0
-9.5048215828439e-05,181,0.5,-1.6,0
-0.0080648081397693,202,0.5,-0.2,0
-0.0013088794759767,197,0.6,-0.7,0
-0.003306273628678,198,0.6,-0.4,0
-0.0022893746895876,195,0.6,-0.6,0
-0.0025507009836154,200,0.6,-0.5,0
-8.6944159016821e-05,182,0.6,-1.7,0
-0.00027785513051051,183,0.6,-1.4,0
-0.00019693110341666,185,0.6,-1.5,0
-0.00051061799570633,186,0.6,-1.2,0
-2.417869590266e-05,178,0.6,-1.9,0
-0.00038552929322527,188,0.6,-1.3,0
