d1,x1,y1,z1,d2,x2,y2,z2,d3,x3,y3,z3
2.06E-05,1.75,-1.1,0,,,,,,,,
3.93E-05,1.75,-1.05,0,,,,,,,,
6.04E-05,1.75,-1,0,,,,,,,,
8.39E-05,1.75,-0.95,0,,,,,,,,
0.000109635,1.75,-0.9,0,,,,,,,,
0.000137586,1.75,-0.85,0,,,,,,,,
0.000167518,1.75,-0.8,0,,,,,,,,
0.000370847,1.75,-0.5,0,,,,,,,,
0.000232273,1.75,-0.7,0,,,,,,,,
0.00026643,1.75,-0.65,0,,,,,,,,
0.000301233,1.75,-0.6,0,,,,,,,,
-3.01E-05,1.75,-1.3,0,,,,,,,,
-5.10E-05,1.8,-1.55,0,,,,,,,,
-5.08E-05,1.8,-1.5,0,,,,,,,,
-8.18E-06,1.8,-1.95,0,,,,,,,,
-3.71E-05,1.8,-1.75,0,,,,,,,,
0.000629707,1.8,-0.05,0,,,,,,,,
0.000622086,1.8,-0.1,0,,,,,,,,
0.000570609,1.8,-0.25,0,,,,,,,,
0.000545079,1.8,-0.3,0,,,,,,,,
2.95E-05,1.8,-1.1,0,,,,,,,,
0.000414352,1.8,-0.5,0,,,,,,,,
0.000302315,1.8,-0.65,0,,,,,,,,
0.000265257,1.8,-0.7,0,,,,,,,,
0.000161288,1.8,-0.85,0,,,,,,,,
0,1.8,-2,0,,,,,,,,
-1.62E-05,1.8,-1.9,0,,,,,,,,
-2.38E-05,1.8,-1.85,0,,,,,,,,
-4.25E-05,1.8,-1.7,0,,,,,,,,
-4.67E-05,1.8,-1.65,0,,,,,,,,
-2.97E-05,1.8,-1.3,0,,,,,,,,
0.000632204,1.8,0,0,,,,,,,,
-3.83E-05,1.8,-1.35,0,,,,,,,,
0.000592228,1.8,-0.2,0,,,,,,,,
-4.46E-05,1.8,-1.4,0,,,,,,,,
0.000450189,1.8,-0.45,0,,,,,,,,
5.09E-05,1.8,-1.05,0,,,,,,,,
0.000130195,1.8,-0.9,0,,,,,,,,
0.000194367,1.8,-0.8,0,,,,,,,,
0.000229139,1.8,-0.75,0,,,,,,,,
0.000339859,1.8,-0.6,0,,,,,,,,
0.000101321,1.8,-0.95,0,,,,,,,,
7.48E-05,1.8,-1,0,,,,,,,,
0.000377385,1.8,-0.55,0,,,,,,,,
0.000484312,1.8,-0.4,0,,,,,,,,
0.000516133,1.8,-0.35,0,,,,,,,,
-5.25E-06,1.8,-1.2,0,,,,,,,,
0.000609505,1.8,-0.15,0,,,,,,,,
-3.09E-05,1.8,-1.8,0,,,,,,,,
1.08E-05,1.8,-1.15,0,,,,,,,,
-4.96E-05,1.8,-1.6,0,,,,,,,,
-4.87E-05,1.8,-1.45,0,,,,,,,,
-1.87E-05,1.8,-1.25,0,,,,,,,,
-5.99E-05,1.85,-1.55,0,,,,,,,,
0.000145949,1.85,-0.9,0,,,,,,,,
0.000180866,1.85,-0.85,0,,,,,,,,
0.000217898,1.85,-0.8,0,,,,,,,,
0.000256703,1.85,-0.75,0,,,,,,,,
0.000296882,1.85,-0.7,0,,,,,,,,
0.000337978,1.85,-0.65,0,,,,,,,,
0.000379481,1.85,-0.6,0,,,,,,,,
0.000420837,1.85,-0.55,0,,,,,,,,
0.000461455,1.85,-0.5,0,,,,,,,,
0.000500719,1.85,-0.45,0,,,,,,,,
0.000538004,1.85,-0.4,0,,,,,,,,
0.000572686,1.85,-0.35,0,,,,,,,,
0.000604161,1.85,-0.3,0,,,,,,,,
0.000631864,1.85,-0.25,0,,,,,,,,
0.00065528,1.85,-0.2,0,,,,,,,,
0.000673966,1.85,-0.15,0,,,,,,,,
0.000687555,1.85,-0.1,0,,,,,,,,
0.000695775,1.85,-0.05,0,,,,,,,,
-2.30E-05,1.85,-1.25,0,,,,,,,,
0.000698454,1.85,0,0,,,,,,,,
-3.55E-05,1.85,-1.3,0,,,,,,,,
-4.54E-05,1.85,-1.35,0,,,,,,,,
-5.26E-05,1.85,-1.4,0,,,,,,,,
-5.73E-05,1.85,-1.45,0,,,,,,,,
1.08E-05,1.85,-1.15,0,,,,,,,,
-7.52E-06,1.85,-1.2,0,,,,,,,,
-5.97E-05,1.85,-1.5,0,,,,,,,,
0.000113427,1.85,-0.95,0,,,,,,,,
-5.82E-05,1.85,-1.6,0,,,,,,,,
-5.48E-05,1.85,-1.65,0,,,,,,,,
-4.98E-05,1.85,-1.7,0,,,,,,,,
-4.36E-05,1.85,-1.75,0,,,,,,,,
-3.62E-05,1.85,-1.8,0,,,,,,,,
-2.79E-05,1.85,-1.85,0,,,,,,,,
-1.90E-05,1.85,-1.9,0,,,,,,,,
0,1.85,-2,0,,,,,,,,
-9.60E-06,1.85,-1.95,0,,,,,,,,
3.21E-05,1.85,-1.1,0,,,,,,,,
5.64E-05,1.85,-1.05,0,,,,,,,,
8.35E-05,1.85,-1,0,,,,,,,,
8.55E-05,1.9,-1,0,,,,,,,,
0.000119336,1.9,-0.95,0,,,,,,,,
0.000420122,1.9,-0.6,0,,,,,,,,
-6.70E-05,1.9,-1.4,0,,,,,,,,
-5.29E-05,1.9,-1.75,0,,,,,,,,
0.000775737,1.9,-0.05,0,,,,,,,,
-3.38E-05,1.9,-1.85,0,,,,,,,,
-2.30E-05,1.9,-1.9,0,,,,,,,,
0,1.9,-2,0,,,,,,,,
-1.16E-05,1.9,-1.95,0,,,,,,,,
-1.71E-05,1.9,-1.2,0,,,,,,,,
0.000751304,1.9,-0.15,0,,,,,,,,
0.000730365,1.9,-0.2,0,,,,,,,,
5.48E-05,1.9,-1.05,0,,,,,,,,
0.000156135,1.9,-0.9,0,,,,,,,,
0.000556747,1.9,-0.45,0,,,,,,,,
0.000512538,1.9,-0.5,0,,,,,,,,
-6.70E-05,1.9,-1.65,0,,,,,,,,
0.000373273,1.9,-0.65,0,,,,,,,,
-3.44E-05,1.9,-1.25,0,,,,,,,,
-4.84E-05,1.9,-1.3,0,,,,,,,,
-5.92E-05,1.9,-1.35,0,,,,,,,,
-7.14E-05,1.9,-1.6,0,,,,,,,,
-7.19E-05,1.9,-1.45,0,,,,,,,,
-7.41E-05,1.9,-1.5,0,,,,,,,,
-7.39E-05,1.9,-1.55,0,,,,,,,,
0.000778729,1.9,0,0,,,,,,,,
0.000466766,1.9,-0.55,0,,,,,,,,
0.000237543,1.9,-0.8,0,,,,,,,,
2.75E-05,1.9,-1.1,0,,,,,,,,
0.00076653,1.9,-0.1,0,,,,,,,,
0.000326849,1.9,-0.7,0,,,,,,,,
0.000281431,1.9,-0.75,0,,,,,,,,
0.000195646,1.9,-0.85,0,,,,,,,,
0.00059869,1.9,-0.4,0,,,,,,,,
0.000637671,1.9,-0.35,0,,,,,,,,
0.000673019,1.9,-0.3,0,,,,,,,,
0.000704106,1.9,-0.25,0,,,,,,,,
3.48E-06,1.9,-1.15,0,,,,,,,,
-4.39E-05,1.9,-1.8,0,,,,,,,,
-6.07E-05,1.9,-1.7,0,,,,,,,,
-5.41E-05,1.95,-1.25,0,,,,,,,,
0.000252544,1.95,-0.8,0,,,,,,,,
-9.33E-05,1.95,-1.45,0,,,,,,,,
-9.36E-05,1.95,-1.55,0,,,,,,,,
-8.98E-05,1.95,-1.6,0,,,,,,,,
-7.55E-05,1.95,-1.7,0,,,,,,,,
-2.83E-05,1.95,-1.9,0,,,,,,,,
-6.92E-05,1.95,-1.3,0,,,,,,,,
-8.07E-05,1.95,-1.35,0,,,,,,,,
-8.87E-05,1.95,-1.4,0,,,,,,,,
1.45E-05,1.95,-1.1,0,,,,,,,,
-1.23E-05,1.95,-1.15,0,,,,,,,,
-5.42E-05,1.95,-1.8,0,,,,,,,,
0,1.95,-2,0,,,,,,,,
-1.43E-05,1.95,-1.95,0,,,,,,,,
0.000618861,1.95,-0.45,0,,,,,,,,
0.000667186,1.95,-0.4,0,,,,,,,,
0.000712129,1.95,-0.35,0,,,,,,,,
0.000752904,1.95,-0.3,0,,,,,,,,
0.000819093,1.95,-0.2,0,,,,,,,,
0.000843269,1.95,-0.15,0,,,,,,,,
0.000302702,1.95,-0.75,0,,,,,,,,
0.000871485,1.95,-0.05,0,,,,,,,,
0.000874952,1.95,0,0,,,,,,,,
0.000567961,1.95,-0.5,0,,,,,,,,
0.000515306,1.95,-0.55,0,,,,,,,,
0.000461701,1.95,-0.6,0,,,,,,,,
-4.17E-05,1.95,-1.85,0,,,,,,,,
0.00040792,1.95,-0.65,0,,,,,,,,
-6.56E-05,1.95,-1.75,0,,,,,,,,
0.000354696,1.95,-0.7,0,,,,,,,,
-8.37E-05,1.95,-1.65,0,,,,,,,,
-3.52E-05,1.95,-1.2,0,,,,,,,,
0.00078878,1.95,-0.25,0,,,,,,,,
4.52E-05,1.95,-1.05,0,,,,,,,,
-9.49E-05,1.95,-1.5,0,,,,,,,,
7.97E-05,1.95,-1,0,,,,,,,,
0.000118022,1.95,-0.95,0,,,,,,,,
0.00015979,1.95,-0.9,0,,,,,,,,
0.000204756,1.95,-0.85,0,,,,,,,,
0.000860842,1.95,-0.1,0,,,,,,,,
0.000989384,2,0,0,,,,,,,,
-6.28E-05,2,-1.2,0,,,,,,,,
-3.78E-05,2,-1.15,0,,,,,,,,
-8.18E-06,2,-1.1,0,,,,,,,,
2.61E-05,2,-1.05,0,,,,,,,,
6.49E-05,2,-1,0,,,,,,,,
0.000108226,2,-0.95,0,,,,,,,,
0.000155716,2,-0.9,0,,,,,,,,
0.000207085,2,-0.85,0,,,,,,,,
0.000261911,2,-0.8,0,,,,,,,,
0.000319676,2,-0.75,0,,,,,,,,
0.000379765,2,-0.7,0,,,,,,,,
0.000441473,2,-0.65,0,,,,,,,,
0.000504007,2,-0.6,0,,,,,,,,
0.000566506,2,-0.55,0,,,,,,,,
0.000628048,2,-0.5,0,,,,,,,,
0.000687672,2,-0.45,0,,,,,,,,
0.000744396,2,-0.4,0,,,,,,,,
0.000797246,2,-0.35,0,,,,,,,,
0.000845276,2,-0.3,0,,,,,,,,
0.000887596,2,-0.25,0,,,,,,,,
0.000923398,2,-0.2,0,,,,,,,,
0.000951979,2,-0.15,0,,,,,,,,
0.000972762,2,-0.1,0,,,,,,,,
0.000985312,2,-0.05,0,,,,,,,,
-1.77E-05,2,-1.95,0,,,,,,,,
0,2,-2,0,,,,,,,,
-3.51E-05,2,-1.9,0,,,,,,,,
-5.18E-05,2,-1.85,0,,,,,,,,
-6.75E-05,2,-1.8,0,,,,,,,,
-8.19E-05,2,-1.75,0,,,,,,,,
-9.46E-05,2,-1.7,0,,,,,,,,
-0.000105429,2,-1.65,0,,,,,,,,
-0.000113917,2,-1.6,0,,,,,,,,
-0.000119783,2,-1.55,0,,,,,,,,
-0.000122712,2,-1.5,0,,,,,,,,
-0.000122397,2,-1.45,0,,,,,,,,
-0.000118547,2,-1.4,0,,,,,,,,
-0.000110891,2,-1.35,0,,,,,,,,
-9.92E-05,2,-1.3,0,,,,,,,,
-8.32E-05,2,-1.25,0,,,,,,,,
