time,disp_y_top,react_y_top,stress_yy
0,0,0,0
0.01,-0.00226,-0.011594785834063,-0.0055417910895672
0.02,-0.00452,-0.016019643753478,-0.0076510479854756
0.03,-0.00678,-0.019438789623419,-0.0092766886444357
0.04,-0.00904,-0.021211075236963,-0.010114271436539
0.05,-0.0113,-0.022656975444789,-0.010794666742728
0.06,-0.01356,-0.023871839145314,-0.011363613240109
0.07,-0.01582,-0.025029925847951,-0.011904523760437
0.08,-0.01808,-0.026143032363277,-0.012423078828658
0.09,-0.02034,-0.027219826914567,-0.012923453585967
0.1,-0.0226,-0.02826683693681,-0.013408792882083
0.11,-0.02486,-0.029229635847947,-0.013853423658599
0.12,-0.02712,-0.034825926412828,-0.016517448985986
0.13,-0.02938,-0.044828419294693,-0.021288777775676
0.14,-0.03164,-0.054147439138092,-0.025728644465762
0.15,-0.0339,-0.062964572551786,-0.029923172642786
0.16,-0.03616,-0.071032727262574,-0.033753972360745
0.17,-0.03842,-0.077207743774428,-0.036675258656135
0.18,-0.04068,-0.082058143320738,-0.038959674872488
0.19,-0.04294,-0.086387082990685,-0.040990821181145
0.2,-0.0452,-0.090159456694599,-0.04275237106898
0.21,-0.04746,-0.093653208633136,-0.044377514627545
0.22,-0.04972,-0.096978659423649,-0.045919132998342
0.23,-0.05198,-0.10615214427242,-0.050257691846169
0.24,-0.05424,-0.11656678273106,-0.055186507932875
0.25,-0.0565,-0.12606126777744,-0.059670557657686
0.26,-0.05876,-0.13594203166223,-0.064337314251843
0.27,-0.06102,-0.15075986910369,-0.071363403606555
0.28,-0.06328,-0.16464864753865,-0.077937207745342
0.29,-0.06554,-0.17746864122484,-0.083991302734442
0.3,-0.0678,-0.18931426759832,-0.089570826575288
0.31,-0.07006,-0.19883236214532,-0.094029662214387
0.32,-0.07232,-0.20637955679754,-0.097539907404759
0.33,-0.07458,-0.21314859055871,-0.10067173445851
0.34,-0.07684,-0.22927442268828,-0.10827776163112
0.35,-0.0791,-0.24553085732579,-0.11593894187848
0.36,-0.08136,-0.26092132482744,-0.12317815105618
0.37,-0.08362,-0.27510191145987,-0.12983116004897
0.38,-0.08588,-0.28705107737434,-0.13541136574585
0.39,-0.08814,-0.29744917466352,-0.14024390955546
0.4,-0.0904,-0.30699794518011,-0.14466376575265
0.41,-0.09266,-0.32455556197817,-0.15291262992149
0.42,-0.09492,-0.34099241618174,-0.16061559078673
0.43,-0.09718,-0.35634085508835,-0.16778738936285
0.44,-0.09944,-0.37051813201762,-0.17438858271413
0.45,-0.1017,-0.38475389667033,-0.1810100597485
0.46,-0.10396,-0.40516079726468,-0.19057931971656
0.47,-0.10622,-0.42432263711825,-0.19954356300666
0.48,-0.10848,-0.44204522053445,-0.20780979189118
0.49,-0.11074,-0.45719984267824,-0.21484055184843
0.5,-0.113,-0.47083617282585,-0.2211369235221
0.51,-0.11526,-0.48335873895805,-0.22689215067806
0.52,-0.11752,-0.49495444597792,-0.2321952359798
0.53,-0.11978,-0.50581561926854,-0.2371380677407
0.54,-0.12204,-0.52159022049422,-0.24442738099004
0.55,-0.1243,-0.54531965868694,-0.25551165588223
0.56,-0.12656,-0.57376054233279,-0.26883836650011
