Depth 0,,,,,Depth 1,,,,,Depth 2,,,,,Depth 3,,,,,Depth 4,,,,,Depth 5,,,,,Depth 6,,,,,Depth 7,,,,,Depth 8,,,,,Depth 9,,,,,Depth 10,,,,,Depth 11,,,,,Depth 12,,,,,Depth 13,,,,,Depth 14,,,,,Depth 15,,,,,Depth 16,,,
5.04E-03,2.94E-02,18.857,0.8,,4.96E-03,2.82E-02,1.84E+01,0.8,,4.80E-03,2.59E-02,17.612,0.8,,4.64E-03,2.37E-02,16.78,0.8,,4.48E-03,2.16E-02,15.944,0.8,,4.32E-03,1.95E-02,15.084,0.8,,4.16E-03,1.76E-02,14.213,0.8,,4.00E-03,1.59E-02,13.347,0.8,,3.92E-03,1.50E-02,12.911,0.8,,3.84E-03,1.42E-02,12.469,0.8,,3.76E-03,1.34E-02,12.026,0.8,,3.68E-03,1.26E-02,11.574,0.8,,3.60E-03,1.19E-02,11.089,0.8,,3.52E-03,1.11E-02,10.598,0.8,,4.08E-03,1.67E-02,13.78,0.8,,4.24E-03,1.86E-02,14.649,0.8,,4.40E-03,2.05E-02,15.517,0.8
5.67E-03,3.98E-02,22.071,0.9,,5.58E-03,3.82E-02,21.617,0.9,,5.40E-03,3.52E-02,20.704,0.9,,5.22E-03,3.22E-02,19.789,0.9,,5.04E-03,2.94E-02,18.866,0.9,,4.86E-03,2.68E-02,17.934,0.9,,4.68E-03,2.42E-02,16.993,0.9,,4.50E-03,2.18E-02,16.049,0.9,,4.41E-03,2.07E-02,15.569,0.9,,4.32E-03,1.95E-02,15.087,0.9,,4.23E-03,1.85E-02,14.605,0.9,,4.14E-03,1.74E-02,14.114,0.9,,4.05E-03,1.64E-02,13.623,0.9,,3.96E-03,1.54E-02,13.134,0.9,,4.59E-03,2.30E-02,16.522,0.9,,4.77E-03,2.55E-02,17.464,0.9,,4.95E-03,2.81E-02,18.402,0.9
6.30E-03,5.19E-02,25.214,1,,6.20E-03,4.99E-02,24.719,1,,6.00E-03,4.59E-02,23.726,1,,5.80E-03,4.22E-02,22.728,1,,5.60E-03,3.86E-02,21.726,1,,5.40E-03,3.52E-02,20.714,1,,5.20E-03,3.19E-02,19.69,1,,5.00E-03,2.88E-02,18.658,1,,4.90E-03,2.73E-02,18.142,1,,4.80E-03,2.59E-02,17.626,1,,4.70E-03,2.45E-02,17.108,1,,4.60E-03,2.31E-02,16.582,1,,4.50E-03,2.18E-02,16.054,1,,4.40E-03,2.05E-02,15.518,1,,5.10E-03,3.03E-02,19.175,1,,5.30E-03,3.35E-02,20.202,1,,5.50E-03,3.69E-02,21.225,1
6.93E-03,6.56E-02,28.296,1.1,,6.82E-03,6.31E-02,27.76,1.1,,6.60E-03,5.82E-02,26.686,1.1,,6.38E-03,5.36E-02,25.609,1.1,,6.16E-03,4.91E-02,24.53,1.1,,5.94E-03,4.48E-02,23.436,1.1,,5.72E-03,4.07E-02,22.329,1.1,,5.50E-03,3.69E-02,21.222,1.1,,5.39E-03,3.50E-02,20.664,1.1,,5.28E-03,3.32E-02,20.105,1.1,,5.17E-03,3.15E-02,19.546,1.1,,5.06E-03,2.97E-02,18.976,1.1,,4.95E-03,2.81E-02,18.405,1.1,,4.84E-03,2.65E-02,17.834,1.1,,5.61E-03,3.88E-02,21.776,1.1,,5.83E-03,4.28E-02,22.884,1.1,,6.05E-03,4.69E-02,23.987,1.1
7.56E-03,8.10E-02,32.539,1.2,,7.44E-03,7.79E-02,31.516,1.2,,7.20E-03,7.19E-02,29.603,1.2,,6.96E-03,6.63E-02,28.444,1.2,,6.72E-03,6.09E-02,27.281,1.2,,6.48E-03,5.57E-02,26.107,1.2,,6.24E-03,5.07E-02,24.925,1.2,,6.00E-03,4.60E-02,23.735,1.2,,5.88E-03,4.37E-02,23.137,1.2,,5.76E-03,4.15E-02,22.537,1.2,,5.64E-03,3.93E-02,21.937,1.2,,5.52E-03,3.72E-02,21.33,1.2,,5.40E-03,3.52E-02,20.718,1.2,,5.28E-03,3.32E-02,20.107,1.2,,6.12E-03,4.83E-02,24.331,1.2,,6.36E-03,5.31E-02,25.515,1.2,,6.60E-03,5.82E-02,26.697,1.2
8.19E-03,9.89E-02,37.678,1.3,,8.06E-03,9.50E-02,36.644,1.3,,7.80E-03,8.75E-02,34.558,1.3,,7.54E-03,8.05E-02,32.379,1.3,,7.28E-03,7.39E-02,30.134,1.3,,7.02E-03,6.77E-02,28.741,1.3,,6.76E-03,6.17E-02,27.476,1.3,,6.50E-03,5.61E-02,26.204,1.3,,6.37E-03,5.34E-02,25.567,1.3,,6.24E-03,5.07E-02,24.931,1.3,,6.11E-03,4.81E-02,24.29,1.3,,5.98E-03,4.56E-02,23.642,1.3,,5.85E-03,4.31E-02,22.991,1.3,,5.72E-03,4.08E-02,22.338,1.3,,6.63E-03,5.89E-02,26.841,1.3,,6.89E-03,6.47E-02,28.11,1.3,,7.15E-03,7.08E-02,29.371,1.3
8.82E-03,0.11926,42.559,1.4,,8.68E-03,1.15E-01,41.493,1.4,,8.40E-03,1.05E-01,39.347,1.4,,8.12E-03,9.68E-02,37.134,1.4,,7.84E-03,8.87E-02,34.892,1.4,,7.56E-03,8.10E-02,32.556,1.4,,7.28E-03,7.39E-02,30.137,1.4,,7.00E-03,6.72E-02,28.643,1.4,,6.86E-03,6.40E-02,27.967,1.4,,6.72E-03,6.09E-02,27.287,1.4,,6.58E-03,5.78E-02,26.604,1.4,,6.44E-03,5.48E-02,25.915,1.4,,6.30E-03,5.19E-02,25.228,1.4,,6.16E-03,4.91E-02,24.537,1.4,,7.14E-03,7.05E-02,29.32,1.4,,7.42E-03,7.74E-02,31.358,1.4,,7.70E-03,8.48E-02,33.74,1.4
9.45E-03,0.14202,47.277,1.5,,9.30E-03,1.36E-01,46.169,1.5,,9.00E-03,1.26E-01,43.941,1.5,,8.70E-03,1.15E-01,41.653,1.5,,8.40E-03,1.05E-01,39.357,1.5,,8.10E-03,9.62E-02,36.984,1.5,,7.80E-03,8.75E-02,34.57,1.5,,7.50E-03,7.94E-02,32.051,1.5,,7.35E-03,7.56E-02,30.754,1.5,,7.20E-03,7.20E-02,29.616,1.5,,7.05E-03,6.84E-02,28.893,1.5,,6.90E-03,6.49E-02,28.165,1.5,,6.75E-03,6.15E-02,27.435,1.5,,6.60E-03,5.82E-02,26.702,1.5,,7.65E-03,8.34E-02,33.324,1.5,,7.95E-03,9.18E-02,35.78,1.5,,8.25E-03,1.01E-01,38.179,1.5
1.01E-02,0.16716,51.863,1.6,,9.92E-03,1.61E-01,50.713,1.6,,9.60E-03,1.48E-01,48.395,1.6,,9.28E-03,1.36E-01,46.032,1.6,,8.96E-03,1.24E-01,43.647,1.6,,8.64E-03,1.13E-01,41.205,1.6,,8.32E-03,1.03E-01,38.736,1.6,,8.00E-03,9.33E-02,36.19,1.6,,7.84E-03,8.87E-02,34.897,1.6,,7.68E-03,8.42E-02,33.585,1.6,,7.52E-03,8.00E-02,32.228,1.6,,7.36E-03,7.59E-02,30.846,1.6,,7.20E-03,7.20E-02,29.618,1.6,,7.04E-03,6.82E-02,28.844,1.6,,8.16E-03,9.80E-02,37.469,1.6,,8.48E-03,1.08E-01,39.977,1.6,,8.80E-03,1.19E-01,42.431,1.6
1.07E-02,0.19456,56.346,1.7,,1.05E-02,1.87E-01,55.147,1.7,,1.02E-02,1.72E-01,52.739,1.7,,9.86E-03,1.58E-01,50.291,1.7,,9.52E-03,1.45E-01,47.818,1.7,,9.18E-03,1.32E-01,45.298,1.7,,8.84E-03,1.20E-01,42.742,1.7,,8.50E-03,1.09E-01,40.137,1.7,,8.33E-03,1.03E-01,38.817,1.7,,8.16E-03,9.80E-02,37.481,1.7,,7.99E-03,9.30E-02,36.115,1.7,,7.82E-03,8.81E-02,34.739,1.7,,7.65E-03,8.34E-02,33.337,1.7,,7.48E-03,7.89E-02,31.889,1.7,,8.67E-03,1.14E-01,41.444,1.7,,9.01E-03,1.26E-01,44.023,1.7,,9.35E-03,1.38E-01,46.565,1.7
1.13E-02,0.22424,60.739,1.8,,1.12E-02,2.16E-01,59.495,1.8,,1.08E-02,1.99E-01,56.993,1.8,,1.04E-02,1.83E-01,54.448,1.8,,1.01E-02,1.67E-01,51.887,1.8,,9.72E-03,1.53E-01,49.283,1.8,,9.36E-03,1.39E-01,46.646,1.8,,9.00E-03,1.26E-01,43.957,1.8,,8.82E-03,1.19E-01,42.593,1.8,,8.64E-03,1.13E-01,41.225,1.8,,8.46E-03,1.07E-01,39.837,1.8,,8.28E-03,1.02E-01,38.43,1.8,,8.10E-03,9.62E-02,37.008,1.8,,7.92E-03,9.10E-02,35.557,1.8,,9.18E-03,1.32E-01,45.307,1.8,,9.54E-03,1.46E-01,47.964,1.8,,9.90E-03,1.60E-01,50.592,1.8
1.20E-02,0.25616,65.064,1.9,,1.18E-02,2.46E-01,63.77,1.9,,1.14E-02,2.27E-01,61.168,1.9,,1.10E-02,2.09E-01,58.53,1.9,,1.06E-02,1.91E-01,55.877,1.9,,1.03E-02,1.75E-01,53.177,1.9,,9.88E-03,1.59E-01,50.454,1.9,,9.50E-03,1.44E-01,47.678,1.9,,9.31E-03,1.37E-01,46.279,1.9,,9.12E-03,1.30E-01,44.868,1.9,,8.93E-03,1.23E-01,43.436,1.9,,8.74E-03,1.17E-01,41.989,1.9,,8.55E-03,1.10E-01,40.54,1.9,,8.36E-03,1.04E-01,39.06,1.9,,9.69E-03,1.51E-01,49.072,1.9,,1.01E-02,1.67E-01,51.815,1.9,,1.05E-02,1.83E-01,54.532,1.9
1.26E-02,0.29035,69.44,2,,1.24E-02,2.79E-01,67.98,2,,1.20E-02,2.58E-01,65.281,2,,1.16E-02,2.37E-01,62.547,2,,1.12E-02,2.18E-01,59.794,2,,1.08E-02,1.99E-01,57.003,2,,1.04E-02,1.81E-01,54.183,2,,1.00E-02,1.64E-01,51.32,2,,9.80E-03,1.56E-01,49.879,2,,9.60E-03,1.48E-01,48.423,2,,9.40E-03,1.40E-01,46.95,2,,9.20E-03,1.33E-01,45.466,2,,9.00E-03,1.26E-01,43.974,2,,8.80E-03,1.19E-01,42.453,2,,1.02E-02,1.72E-01,52.756,2,,1.06E-02,1.90E-01,55.594,2,,1.10E-02,2.08E-01,58.403,2
1.32E-02,0.32736,75.303,2.1,,1.30E-02,3.15E-01,73.396,2.1,,1.26E-02,2.90E-01,69.455,2.1,,1.22E-02,2.67E-01,66.501,2.1,,1.18E-02,2.45E-01,63.655,2.1,,1.13E-02,2.24E-01,60.763,2.1,,1.09E-02,2.04E-01,57.85,2.1,,1.05E-02,1.85E-01,54.894,2.1,,1.03E-02,1.76E-01,53.404,2.1,,1.01E-02,1.67E-01,51.905,2.1,,9.87E-03,1.59E-01,50.391,2.1,,9.66E-03,1.50E-01,48.863,2.1,,9.45E-03,1.42E-01,47.327,2.1,,9.24E-03,1.34E-01,45.769,2.1,,1.07E-02,1.95E-01,56.378,2.1,,1.11E-02,2.14E-01,59.308,2.1,,1.16E-02,2.35E-01,62.215,2.1
1.39E-02,0.36726,80.934,2.2,,1.36E-02,3.53E-01,78.982,2.2,,1.32E-02,3.26E-01,75.046,2.2,,1.28E-02,3.00E-01,71,2.2,,1.23E-02,2.75E-01,67.46,2.2,,1.19E-02,2.52E-01,64.475,2.2,,1.14E-02,2.29E-01,61.462,2.2,,1.10E-02,2.08E-01,58.41,2.2,,1.08E-02,1.98E-01,56.874,2.2,,1.06E-02,1.88E-01,55.329,2.2,,1.03E-02,1.78E-01,53.766,2.2,,1.01E-02,1.69E-01,52.193,2.2,,9.90E-03,1.60E-01,50.616,2.2,,9.68E-03,1.51E-01,49.014,2.2,,1.12E-02,2.19E-01,59.94,2.2,,1.17E-02,2.40E-01,62.971,2.2,,1.21E-02,2.63E-01,65.971,2.2
1.45E-02,0.41008,86.468,2.3,,1.43E-02,3.94E-01,84.456,2.3,,1.38E-02,3.63E-01,80.417,2.3,,1.33E-02,3.34E-01,76.301,2.3,,1.29E-02,3.07E-01,72.132,2.3,,1.24E-02,2.80E-01,68.137,2.3,,1.20E-02,2.56E-01,65.026,2.3,,1.15E-02,2.32E-01,61.877,2.3,,1.13E-02,2.21E-01,60.29,2.3,,1.10E-02,2.10E-01,58.699,2.3,,1.08E-02,1.99E-01,57.09,2.3,,1.06E-02,1.89E-01,55.471,2.3,,1.04E-02,1.79E-01,53.845,2.3,,1.01E-02,1.69E-01,52.198,2.3,,1.17E-02,2.44E-01,63.457,2.3,,1.22E-02,2.68E-01,66.58,2.3,,1.27E-02,2.93E-01,69.951,2.3
1.51E-02,0.4557,91.906,2.4,,1.49E-02,4.38E-01,89.845,2.4,,1.44E-02,4.04E-01,85.697,2.4,,1.39E-02,3.71E-01,81.476,2.4,,1.34E-02,3.40E-01,77.216,2.4,,1.30E-02,3.11E-01,72.873,2.4,,1.25E-02,2.84E-01,68.55,2.4,,1.20E-02,2.58E-01,65.3,2.4,,1.18E-02,2.45E-01,63.666,2.4,,1.15E-02,2.33E-01,62.025,2.4,,1.13E-02,2.21E-01,60.365,2.4,,1.10E-02,2.10E-01,58.7,2.4,,1.08E-02,1.99E-01,57.027,2.4,,1.06E-02,1.88E-01,55.334,2.4,,1.22E-02,2.71E-01,66.926,2.4,,1.27E-02,2.97E-01,70.63,2.4,,1.32E-02,3.26E-01,75.058,2.4
1.58E-02,0.50409,97.273,2.5,,1.55E-02,4.85E-01,95.152,2.5,,1.50E-02,4.47E-01,90.891,2.5,,1.45E-02,4.11E-01,86.566,2.5,,1.40E-02,3.77E-01,82.195,2.5,,1.35E-02,3.44E-01,77.759,2.5,,1.30E-02,3.14E-01,73.25,2.5,,1.25E-02,2.85E-01,68.686,2.5,,1.23E-02,2.71E-01,66.998,2.5,,1.20E-02,2.58E-01,65.309,2.5,,1.18E-02,2.45E-01,63.604,2.5,,1.15E-02,2.32E-01,61.888,2.5,,1.13E-02,2.20E-01,60.164,2.5,,1.10E-02,2.08E-01,58.425,2.5,,1.28E-02,2.99E-01,70.928,2.5,,1.33E-02,3.29E-01,75.507,2.5,,1.38E-02,3.60E-01,79.986,2.5
1.64E-02,0.55519,102.58,2.6,,1.61E-02,5.34E-01,100.4,2.6,,1.56E-02,4.92E-01,96.016,2.6,,1.51E-02,4.53E-01,91.575,2.6,,1.46E-02,4.15E-01,87.102,2.6,,1.40E-02,3.79E-01,82.552,2.6,,1.35E-02,3.46E-01,77.95,2.6,,1.30E-02,3.14E-01,73.253,2.6,,1.27E-02,2.98E-01,70.838,2.6,,1.25E-02,2.84E-01,68.561,2.6,,1.22E-02,2.70E-01,66.8,2.6,,1.20E-02,2.56E-01,65.038,2.6,,1.17E-02,2.42E-01,63.268,2.6,,1.14E-02,2.29E-01,61.478,2.6,,1.33E-02,3.29E-01,75.605,2.6,,1.38E-02,3.62E-01,80.254,2.6,,1.43E-02,3.97E-01,84.835,2.6
1.70E-02,0.60897,107.83,2.7,,1.67E-02,5.86E-01,105.59,2.7,,1.62E-02,5.40E-01,101.08,2.7,,1.57E-02,4.97E-01,96.522,2.7,,1.51E-02,4.56E-01,91.931,2.7,,1.46E-02,4.17E-01,87.28,2.7,,1.40E-02,3.79E-01,82.563,2.7,,1.35E-02,3.44E-01,77.774,2.7,,1.32E-02,3.28E-01,75.34,2.7,,1.30E-02,3.11E-01,72.896,2.7,,1.27E-02,2.96E-01,70.36,2.7,,1.24E-02,2.81E-01,68.156,2.7,,1.22E-02,2.66E-01,66.333,2.7,,1.19E-02,2.52E-01,64.499,2.7,,1.38E-02,3.62E-01,80.173,2.7,,1.43E-02,3.98E-01,84.923,2.7,,1.49E-02,4.36E-01,89.614,2.7
1.76E-02,0.66543,113.03,2.8,,1.74E-02,6.40E-01,110.72,2.8,,1.68E-02,5.91E-01,106.1,2.8,,1.62E-02,5.44E-01,101.42,2.8,,1.57E-02,4.99E-01,96.705,2.8,,1.51E-02,4.56E-01,91.936,2.8,,1.46E-02,4.15E-01,87.117,2.8,,1.40E-02,3.77E-01,82.214,2.8,,1.37E-02,3.58E-01,79.735,2.8,,1.34E-02,3.41E-01,77.246,2.8,,1.32E-02,3.23E-01,74.714,2.8,,1.29E-02,3.07E-01,72.161,2.8,,1.26E-02,2.91E-01,69.497,2.8,,1.23E-02,2.75E-01,67.484,2.8,,1.43E-02,3.96E-01,84.668,2.8,,1.48E-02,4.35E-01,89.53,2.8,,1.54E-02,4.77E-01,94.33,2.8
1.83E-02,0.72451,118.19,2.9,,1.80E-02,6.97E-01,115.82,2.9,,1.74E-02,6.44E-01,111.07,2.9,,1.68E-02,5.93E-01,106.26,2.9,,1.62E-02,5.44E-01,101.43,2.9,,1.57E-02,4.97E-01,96.54,2.9,,1.51E-02,4.53E-01,91.604,2.9,,1.45E-02,4.11E-01,86.599,2.9,,1.42E-02,3.91E-01,84.061,2.9,,1.39E-02,3.71E-01,81.519,2.9,,1.36E-02,3.53E-01,78.942,2.9,,1.33E-02,3.34E-01,76.349,2.9,,1.31E-02,3.17E-01,73.728,2.9,,1.28E-02,3.00E-01,71.045,2.9,,1.48E-02,4.32E-01,89.106,2.9,,1.54E-02,4.75E-01,94.076,2.9,,1.60E-02,5.20E-01,98.994,2.9
1.89E-02,0.78607,123.85,3,,1.86E-02,7.57E-01,120.87,3,,1.80E-02,6.99E-01,116,3,,1.74E-02,6.44E-01,111.07,3,,1.68E-02,5.91E-01,106.11,3,,1.62E-02,5.41E-01,101.1,3,,1.56E-02,4.93E-01,96.042,3,,1.50E-02,4.47E-01,90.92,3,,1.47E-02,4.25E-01,88.336,3,,1.44E-02,4.04E-01,85.735,3,,1.41E-02,3.84E-01,83.103,3,,1.38E-02,3.64E-01,80.459,3,,1.35E-02,3.44E-01,77.792,3,,1.32E-02,3.26E-01,75.085,3,,1.53E-02,4.69E-01,93.486,3,,1.59E-02,5.16E-01,98.573,3,,1.65E-02,5.65E-01,103.61,3
1.95E-02,0.85051,131.32,3.1,,1.92E-02,8.18E-01,127.68,3.1,,1.86E-02,7.57E-01,120.89,3.1,,1.80E-02,6.97E-01,115.83,3.1,,1.74E-02,6.40E-01,110.75,3.1,,1.67E-02,5.86E-01,105.62,3.1,,1.61E-02,5.34E-01,100.44,3.1,,1.55E-02,4.85E-01,95.196,3.1,,1.52E-02,4.61E-01,92.552,3.1,,1.49E-02,4.38E-01,89.898,3.1,,1.46E-02,4.16E-01,87.217,3.1,,1.43E-02,3.94E-01,84.512,3.1,,1.40E-02,3.74E-01,81.794,3.1,,1.36E-02,3.53E-01,79.039,3.1,,1.58E-02,5.09E-01,97.82,3.1,,1.64E-02,5.60E-01,103.03,3.1,,1.71E-02,6.13E-01,108.19,3.1
2.02E-02,0.91852,138.52,3.2,,1.98E-02,8.84E-01,134.91,3.2,,1.92E-02,8.16E-01,127.45,3.2,,1.86E-02,7.53E-01,120.56,3.2,,1.79E-02,6.92E-01,115.35,3.2,,1.73E-02,6.33E-01,110.09,3.2,,1.66E-02,5.77E-01,104.79,3.2,,1.60E-02,5.24E-01,99.431,3.2,,1.57E-02,4.99E-01,96.726,3.2,,1.54E-02,4.74E-01,94.014,3.2,,1.50E-02,4.50E-01,91.273,3.2,,1.47E-02,4.27E-01,88.521,3.2,,1.44E-02,4.04E-01,85.745,3.2,,1.41E-02,3.82E-01,82.935,3.2,,1.63E-02,5.50E-01,102.12,3.2,,1.70E-02,6.05E-01,107.45,3.2,,1.76E-02,6.62E-01,112.73,3.2
